STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
40664	monf011401	5			hunterinfo_40664	18					82254
40665	monf011105	5			hunterinfo_40665	18					82254
40660	monf011105	6			hunterinfo_40660	18					82251
40661	monf011104	1			hunterinfo_40661	18					82251
40662	monf011103	3			hunterinfo_40662	18					82252
40666	monf011103	3			hunterinfo_40666	18					82254
40667	monf011300	4			hunterinfo_40667	18					82258
40668	monf011500	6			hunterinfo_40668	18					82259
40663	monf011100	6			hunterinfo_40663	18					
