STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
38780	monc042400	5			hunterinfo_38780	16					81950
38781	monc042401	5			hunterinfo_38781	16					81950
38784	monc042300	5			hunterinfo_38784	16					81952
38785	monc042301	5			hunterinfo_38785	16					81952
38786	monc042100	5			hunterinfo_38786	16					81953
38788	monc042200	5			hunterinfo_38788	16					81954
38789	monc042704	5			hunterinfo_38789	16					81955
38790	monc042703	5			hunterinfo_38790	16					81955
38791	monc042702	5			hunterinfo_38791	16					81956
38792	monc042502	5			hunterinfo_38792	16					81957
38793	monc042501	5			hunterinfo_38793	16					81957
38794	monc042500	5			hunterinfo_38794	16					81958
38795	monc042700	5			hunterinfo_38795	16					81958
38796	monc042800	5			hunterinfo_38796	16					81959
38797	monc042801	5			hunterinfo_38797	16					81961
38798	monc042800	5			hunterinfo_38798	16					81961
38799	monc042602	5			hunterinfo_38799	16					81962
38800	monc042601	5			hunterinfo_38800	16					81963
38802	monc042601	5			hunterinfo_38802	16					81964
38803	monc042600	5			hunterinfo_38803	16					81964
38804	monc042400	5			hunterinfo_38804	16					81965
38806	monc042601	5			hunterinfo_38806	16					81966
38808	monc042300	3			hunterinfo_38808	16					81967
38820	153156				hunterinfo_38820	16					
38782	monc042402	5			hunterinfo_38782	16					81951
38783	monc042403	1			hunterinfo_38783	16					81951
38787	monc042201	2			hunterinfo_38787	16					81954
38801	monc042603	1			hunterinfo_38801	16					81963
38805	monc042603	1			hunterinfo_38805	16					81966
38807	monc042500	3			hunterinfo_38807	16					81967
