STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
1100	WorldNpc04475	1		hunterinfo_1100	11			1	QiecuoTitle_1100	QiecuoMenu_1100	28195
1101	WorldNpc04421	1		hunterinfo_1101	11			1	QiecuoTitle_1101	QiecuoMenu_1101	28197
1102	WorldNpc04475	1		hunterinfo_1102	11			1	QiecuoTitle_1102	QiecuoMenu_1102	28206
1103	WorldNpc04475	1		hunterinfo_1103	11			1	QiecuoTitle_1103	QiecuoMenu_1103	28207
1104	WorldNpc04475	1		hunterinfo_1104	11			1	QiecuoTitle_1104	QiecuoMenu_1104	28209
1105	monrm077300	1		hunterinfo_1105	11		1				28234
1106	monrm024709	1		hunterinfo_1106	6		1				28243
1107	WorldNpc03203	1		hunterinfo_1107	6			1	QiecuoTitle_1107	QiecuoMenu_1107	28244
1108	monrm024710	1		hunterinfo_1108	6		1				28253
1109	WorldNpc03204	1		hunterinfo_1109	6			1	QiecuoTitle_1109	QiecuoMenu_1109	28254
1110	monrm024711	1		hunterinfo_1110	6		1				28256
1111	WorldNpc03205	1		hunterinfo_1111	6			1	QiecuoTitle_1111	QiecuoMenu_1111	28259
1112	monm021200	10		hunterinfo_1112	6						28269
1113	monm021600	10		hunterinfo_1113	6						28273
1114	monm021601	5		hunterinfo_1114	6						28273
1116	WorldNpc03211	1		hunterinfo_1116	6			1	QiecuoTitle_1116	QiecuoMenu_1116	28295
1117	WorldNpc10206	1		hunterinfo_1117	16			1	QiecuoTitle_1117	QiecuoMenu_1117	28301
1126	ly370	1		hunterinfo_1126	16			1	QiecuoTitle_1126	QiecuoMenu_1126	28325
1127	monc040700	10		hunterinfo_1127	16						28328
1122	monv022100	10		hunterinfo_1122	2						28313
1123	WorldNpc09356	1		hunterinfo_1123	2			1	QiecuoTitle_1123	QiecuoMenu_1123	28314
1124	WorldNpc09357	1		hunterinfo_1124	2			1	QiecuoTitle_1124	QiecuoMenu_1124	28316
1120	WorldNpc10096	1		hunterinfo_1120	16			1	QiecuoTitle_1120	QiecuoMenu_1120	28307
1121	monrc047901	1		hunterinfo_1121	16		1				28308
1115	monrm024719	1		hunterinfo_1115	6						28279
1118	monrc047604	4		hunterinfo_1118	16						28305
1119	monrc047605	1		hunterinfo_1119	16						28305
1129	monrc047606	4		hunterinfo_1129	16						28331
1130	monrc047607	3		hunterinfo_1130	16						28331
1125	monrc047601	4		hunterinfo_1125	16						28326
1128	monrc047603	4		hunterinfo_1128	16						28330
