STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
45685	WorldNpc07405	1			hunterinfo_45685	23		1	QiecuoTitle_45685	QiecuoMenu_45685	83369
45675	monf061804	3			hunterinfo_45675	23					83352
45676	monf061605	3			hunterinfo_45676	23					83353
45677	monf060100	3			hunterinfo_45677	23					83354
45679	monf061700	3			hunterinfo_45679	23					83356
45680	monf061400	3			hunterinfo_45680	23					83358
45682	monf061800	3			hunterinfo_45682	23					83359
45683	monf061403	3			hunterinfo_45683	23					83362
45684	monf061802	3			hunterinfo_45684	23					83365
45678	monf061400	3			hunterinfo_45678	23					83355
45681	monf061400	3			hunterinfo_45681	23					83358
