STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
1255	WorldNpc05042	1		hunterinfo_1255	24			1	QiecuoTitle_1255	QiecuoMenu_1255	28508
1259	monf050702	10		hunterinfo_1259	22						28533
1260	monf050701	10		hunterinfo_1260	22						28534
1261	WorldNpc06310	1		hunterinfo_1261	22			1	QiecuoTitle_1261	QiecuoMenu_1261	28544
1262	WorldNpc06311	1		hunterinfo_1262	22			1	QiecuoTitle_1262	QiecuoMenu_1262	28544
1263	WorldNpc06309	1		hunterinfo_1263	22			1	QiecuoTitle_1263	QiecuoMenu_1263	28553
1264	WorldNpc06308	1		hunterinfo_1264	22			1	QiecuoTitle_1264	QiecuoMenu_1264	28554
1265	WorldNpc06307	1		hunterinfo_1265	22			1	QiecuoTitle_1265	QiecuoMenu_1265	28555
1266	WorldNpc06296	1		hunterinfo_1266	22			1	QiecuoTitle_1266	QiecuoMenu_1266	28558
1267	monf052302	10		hunterinfo_1267	22						28565
1268	WorldNpc06384	1		hunterinfo_1268	22			1	QiecuoTitle_1268	QiecuoMenu_1268	28568
1271	WorldNpc02419	1		hunterinfo_1271	9			1	QiecuoTitle_1271	QiecuoMenu_1271	28591
1272	WorldNpc02410	1		hunterinfo_1272	9			1	QiecuoTitle_1272	QiecuoMenu_1272	28592
1273	WorldNpc02417	1		hunterinfo_1273	9			1	QiecuoTitle_1273	QiecuoMenu_1273	28592
1274	WorldNpc02415	1		hunterinfo_1274	9			1	QiecuoTitle_1274	QiecuoMenu_1274	28592
1275	WorldNpc02423	1		hunterinfo_1275	9			1	QiecuoTitle_1275	QiecuoMenu_1275	28592
1276	WorldNpc02411	1		hunterinfo_1276	9			1	QiecuoTitle_1276	QiecuoMenu_1276	28592
1278	monm053202	10		hunterinfo_1278	9						28590
1279	monm053203	10		hunterinfo_1279	9						28590
1281	WorldNpc02441	1		hunterinfo_1281	9			1	QiecuoTitle_1281	QiecuoMenu_1281	28604
1282	monm053700	10		hunterinfo_1282	9						28605
1254	monf072300	10		hunterinfo_1254	24						28505
1258	WorldNpc05042	1		hunterinfo_1258	24			1	QiecuoTitle_1258	QiecuoMenu_1258	28519
1280	WorldNpc02420	1		hunterinfo_1280	9			1	QiecuoTitle_1280	QiecuoMenu_1280	28603
1250	WorldNpc09081	1		hunterinfo_1250	13			1	QiecuoTitle_1250	QiecuoMenu_1250	28484
1256	WorldNpc05047	1		hunterinfo_1256	24			1	QiecuoTitle_1256	QiecuoMenu_1256	28510
1257	monf072301	3		hunterinfo_1257	24						28518
1277	monm053101	4		hunterinfo_1277	9						28590
1283	monf050501	6		hunterinfo_1283	22						28616
1284	monf050504	6		hunterinfo_1284	22						28616
1285	monrf053600	1		hunterinfo_1285	22						28616
1270	monrc047610	1		hunterinfo_1270	16						28579
1251	monc021600	7		hunterinfo_1251	13						28487
1253	monf072502	1		hunterinfo_1253	24						28500
1269	monrc047609	3		hunterinfo_1269	16						28578
1252	monf072503	4		hunterinfo_1252	24						28498
