STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
10518	WorldNpc100010	1		hunterinfo_10518	17			1	QiecuoTitle_10518	QiecuoMenu_10518	41511
10537	jzsj_002	30		hunterinfo_10537	17						41524
10705	jzsj_005	1		hunterinfo_10705	16						
10545	monc050200	5		hunterinfo_10545	17						41532
10501	NPC_nmp_sj001	5		hunterinfo_10501	17						41636
10656	boss_wssz_007	1		hunterinfo_10656							
10557	jzsj_034	1		hunterinfo_10557	17						
10652	boss_wssz_003	1		hunterinfo_10652							41540
10653	boss_wssz_004	1		hunterinfo_10653							41541
10654	boss_wssz_005	1		hunterinfo_10654							41542
10655	boss_wssz_006	1		hunterinfo_10655							41543
10606	jzsj_003	1		hunterinfo_10606	17						
10600	monc050205	5		hunterinfo_10600	17						
10650	boss_wssz_001	1		hunterinfo_10650	6						41538
10622	jzsj_035	1		hunterinfo_10622	17				QiecuoTitle_10622	QiecuoMenu_10622	41619
10623	jzsj_036	1		hunterinfo_10623	17				QiecuoTitle_10623	QiecuoMenu_10623	41619
10709	bucunzai	20		hunterinfo_10709	17						41505
10529	monv041103	5		hunterinfo_10529	1						
10526	WorldNpc100017	1		hunterinfo_10526	17						
10522	monc050201	5		hunterinfo_10522	17			0			
10528	monv041402	5		hunterinfo_10528	1						
10517	WorldNpc100009	1		hunterinfo_10517	17			1	QiecuoTitle_10517	QiecuoMenu_10517	
10546	monc050205	6		hunterinfo_10546	17						
10553	monc050202	5		hunterinfo_10553	17			0			
10539	bucunzai	10		hunterinfo_10539	17						41526
10651	boss_wssz_007	1		hunterinfo_10651							41539
10530	monc050501	5		hunterinfo_10530	17						41563
10531	monc050500	5		hunterinfo_10531	17						41563
10532	jzsj_task_41563	1		hunterinfo_10532	17						41563
