STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
13256	WorldNpc08512	1		hunterinfo_13256	13			1	QiecuoTitle_13256	QiecuoMenu_13256	26491
13257	WorldNpc08478	1		hunterinfo_13257	13			1	QiecuoTitle_13257	QiecuoMenu_13257	26494
13258	WorldNpc08479	1		hunterinfo_13258	13			1	QiecuoTitle_13258	QiecuoMenu_13258	26494
13259	WorldNpc08291	1		hunterinfo_13259	13			1	QiecuoTitle_13259	QiecuoMenu_13259	26495
13260	WorldNpc08292	1		hunterinfo_13260	13			1	QiecuoTitle_13260	QiecuoMenu_13260	26495
13261	yj060	1		hunterinfo_13261	13			1	QiecuoTitle_13261	QiecuoMenu_13261	26496
13262	WorldNpc08611	1		hunterinfo_13262	13			1	QiecuoTitle_13262	QiecuoMenu_13262	26500
13265	WorldNpc04104	1		hunterinfo_13265	5			1	QiecuoTitle_13265	QiecuoMenu_13265	26509
13270	WorldNpc04102	1		hunterinfo_13270	5			1	QiecuoTitle_13270	QiecuoMenu_13270	26513
13275	WorldNpc08628	1		hunterinfo_13275	13			1	QiecuoTitle_13275	QiecuoMenu_13275	26522
13271	WorldNpc04103	1		hunterinfo_13271	5			1	QiecuoTitle_13271	QiecuoMenu_13271	26514
13255	WorldNpc08836	1		hunterinfo_13255	13			1	QiecuoTitle_13255	QiecuoMenu_13255	26489
13272	monc022101	3		hunterinfo_13272	13						26518
13273	monc022401	3		hunterinfo_13273	13						26521
13274	monc022400	3		hunterinfo_13274	13						26521
13251	monrc025052	3		hunterinfo_13251	13						26482
13252	monrc025053	3		hunterinfo_13252	13						26485
13253	monrc025054	3		hunterinfo_13253	13						26488
13254	monrc025055	3		hunterinfo_13254	13						26488
13263	monrm013100	3		hunterinfo_13263	5						26505
13264	monrm013200	3		hunterinfo_13264	5						26505
13266	monrm013600	3		hunterinfo_13266	5						26510
13267	monrm013700	3		hunterinfo_13267	5						26510
13268	monrm013900	3		hunterinfo_13268	5						26511
13269	monrm013800	3		hunterinfo_13269	5						26511
