STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
46724		1			hunterinfo_46724	24					
46725		1			hunterinfo_46725	24					
46726		1			hunterinfo_46726	24					
46727		1			hunterinfo_46727	24					
46728		1			hunterinfo_46728	24					
46729		1			hunterinfo_46729	24					
46730		1			hunterinfo_46730	24					
46731		1			hunterinfo_46731	24					
46732		1			hunterinfo_46732	24					
46733		1			hunterinfo_46733	24					
46734		1			hunterinfo_46734	24					
46735		1			hunterinfo_46735	24					
46736		1			hunterinfo_46736	24					
46737		1			hunterinfo_46737	24					
46738		1			hunterinfo_46738	24					
46739		1			hunterinfo_46739	24					
46740		1			hunterinfo_46740	24					
46741		1			hunterinfo_46741	24					
46742		1			hunterinfo_46742	24					
46700	monf070402	5			hunterinfo_46700	24					83550
46701	monf070400	5			hunterinfo_46701	24					83551
46702	monf070401	5			hunterinfo_46702	24					83552
46703	monf070403	5			hunterinfo_46703	24					83552
46704	monf070100	5			hunterinfo_46704	24					83553
46706	monf070200	5			hunterinfo_46706	24					83554
46707	monf070201	5			hunterinfo_46707	24					83554
46708	monf070300	5			hunterinfo_46708	24					83555
46710	monf070500	5			hunterinfo_46710	24					83556
46711	monf070600	5			hunterinfo_46711	24					83557
46712	monf070601	5			hunterinfo_46712	24					83557
46714	monf070801	5			hunterinfo_46714	24					83559
46715	monf070800	5			hunterinfo_46715	24					83560
46716	monf070801	5			hunterinfo_46716	24					83560
46717	monf070700	5			hunterinfo_46717	24					83561
46721	monf070500	5			hunterinfo_46721	24					83563
46723	monf070400	5			hunterinfo_46723	24					83564
46705	monf070101	1			hunterinfo_46705	24					83553
46709	monf070301	1			hunterinfo_46709	24					83555
46713	monf070602	1			hunterinfo_46713	24					83558
46718	monf070701	1			hunterinfo_46718	24					83561
46722	monf070602	1			hunterinfo_46722	24					83563
46720	monf070801	3			hunterinfo_46720	24					83562
46719	monf070700	5			hunterinfo_46719	24					83562
