STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
47660	monf081100	10		hunterinfo_47660	25						83709
47661	monf081101	10		hunterinfo_47661	25						83709
47663	monf081700	10		hunterinfo_47663	25						83711
47664	monf081701	10		hunterinfo_47664	25						83711
47665	monf081400	10		hunterinfo_47665	25						83712
47667	monf081200	10		hunterinfo_47667	25						83713
47668	monf081201	10		hunterinfo_47668	25						83713
47669	monf081500	10		hunterinfo_47669	25						83714
47670	monf081201	10		hunterinfo_47670	25						83715
47671	monf081300	10		hunterinfo_47671	25						83717
47672	monf081301	10		hunterinfo_47672	25						83717
47673	monf081601	10		hunterinfo_47673	25						83718
47675	monf081604	10		hunterinfo_47675	25						83719
47662	monf081500	10		hunterinfo_47662	25						83710
47677	monf081500	12		hunterinfo_47677	25						83722
47678	monf081501	10		hunterinfo_47678	25						83724
47674	monf081602	1		hunterinfo_47674	25						83718
47666	monf081401	5		hunterinfo_47666	25						83712
47676	monf081501	3		hunterinfo_47676	25						83720
