STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
51708		1			hunterinfo_51708	7					
51709		1			hunterinfo_51709	7					
51710		1			hunterinfo_51710	7					
51711		1			hunterinfo_51711	7					
51712		1			hunterinfo_51712	7					
51713		1			hunterinfo_51713	7					
51714		1			hunterinfo_51714	7					
51715		1			hunterinfo_51715	7					
51716		1			hunterinfo_51716	7					
51717		1			hunterinfo_51717	7					
53682											84453
51685	monm033301	5			hunterinfo_51685	7					84455
51686	monm033302	5			hunterinfo_51686	7					84455
51687	monm033300	6			hunterinfo_51687	7					84455
51678	monm033702	1			hunterinfo_51678	7					84451
51680	monm033704	1			hunterinfo_51680	7					84452
51684	monm033201	1			hunterinfo_51684	7					84454
51691	monm033602	1			hunterinfo_51691	7					84457
51696	monm033103	1			hunterinfo_51696	7					84460
51698	monm033602	1			hunterinfo_51698	7					84461
51675	monm033800	5			hunterinfo_51675	7					84450
51676	monm033801	5			hunterinfo_51676	7					84450
51677	monm033701	5			hunterinfo_51677	7					84451
51679	monm033703	5			hunterinfo_51679	7					84452
51681	monm033700	5			hunterinfo_51681	7					84453
51682	monm033205	5			hunterinfo_51682	7					84453
51683	monm033200	5			hunterinfo_51683	7					84454
51688	monm033203	5			hunterinfo_51688	7					84456
51689	monm033204	5			hunterinfo_51689	7					84456
51690	monm033600	5			hunterinfo_51690	7					84457
51692	monm033601	5			hunterinfo_51692	7					84458
51693	monm033600	5			hunterinfo_51693	7					84458
51694	monm033101	5			hunterinfo_51694	7					84459
51695	monm033102	5			hunterinfo_51695	7					84459
51697	monm033104	5			hunterinfo_51697	7					84461
51699	monm033401	5			hunterinfo_51699	7					84462
51700	monm033400	5			hunterinfo_51700	7					84462
51701	monm033501	5			hunterinfo_51701	7					84463
51702	monm033500	5			hunterinfo_51702	7					84463
51703	monm033901	5			hunterinfo_51703	7					84464
51704	monm033900	5			hunterinfo_51704	7					84464
51705	monm033902	5			hunterinfo_51705	7					84465
51706	monm033104	5			hunterinfo_51706	7					84465
51707	monm033104	5			hunterinfo_51707	7					84466
