STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
33781	WorldNpc00576	1			hunterinfo_33781	3		1	QiecuoTitle_33781	QiecuoMenu_33781	80752
33787	monrv030203	1			hunterinfo_33787	3					80762
33788	monrv030204	1			hunterinfo_33788	3					80763
33789	monrv030205	1			hunterinfo_33789	3					80763
33790	monrv030206	1			hunterinfo_33790	3					80764
33780	monrv030201	3			hunterinfo_33780	3					80751
33794	monv032403	1			hunterinfo_33794	3					80761
33795	monv032501	5			hunterinfo_33795	3					80760
33782	WorldNpc00579	1			hunterinfo_33782	3		1	QiecuoTitle_33782	QiecuoMenu_33782	80752
33784	monv032503	3			hunterinfo_33784	3					80758
33796	WorldNpc00579	1			hunterinfo_33796	3		1	QiecuoTitle_33796	QiecuoMenu_33796	80754
33785	monv032500	5			hunterinfo_33785	3					80760
33786	monv032402	5			hunterinfo_33786	3					80761
33792	monrv041500	4			hunterinfo_33792	3					80768
33783		3			hunterinfo_33783	3					80756
