STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
50774		1			hunterinfo_50774	6					
50775		1			hunterinfo_50775	6					
50776		1			hunterinfo_50776	6					
50777		1			hunterinfo_50777	6					
50778		1			hunterinfo_50778	6					
50779		1			hunterinfo_50779	6					
50780		1			hunterinfo_50780	6					
50781		1			hunterinfo_50781	6					
50782		1			hunterinfo_50782	6					
50783		1			hunterinfo_50783	6					
50784		1			hunterinfo_50784	6					
50785		1			hunterinfo_50785	6					
50786		1			hunterinfo_50786	6					
50787		1			hunterinfo_50787	6					
50788		1			hunterinfo_50788	6					
50789		1			hunterinfo_50789	6					
50790		1			hunterinfo_50790	6					
50791		1			hunterinfo_50791	6					
50792		1			hunterinfo_50792	6					
50750	monm021502	10			hunterinfo_50750	6					84350
50751	monm021501	10			hunterinfo_50751	6					84350
50752	monm021500	10			hunterinfo_50752	6					84350
50755	monm021800	10			hunterinfo_50755	6					84354
50756	monm021801	10			hunterinfo_50756	6					84354
50758	monm021401	10			hunterinfo_50758	6					84356
50759	monm021403	1			hunterinfo_50759	6					84357
50762	monm021300	8			hunterinfo_50762	6					84359
50763	monm021301	8			hunterinfo_50763	6					84359
50764	monm021301	10			hunterinfo_50764	6					84360
50765	monm021200	10			hunterinfo_50765	6					84361
50766	monm021201	8			hunterinfo_50766	6					84362
50767	monm021202	8			hunterinfo_50767	6					84362
50768	monm021600	1			hunterinfo_50768	6					84363
50769	monm021600	8			hunterinfo_50769	6					84364
50771	monm021201	10			hunterinfo_50771	6					84365
50772	monm021602	8			hunterinfo_50772	6					84365
50773	monm021603	10			hunterinfo_50773	6					84366
50770	monm021601	1			hunterinfo_50770	6					84364
50753	monm021100	10			hunterinfo_50753	6					
50760	monm021400	6			hunterinfo_50760	6					84358
50761	monm021402	1			hunterinfo_50761	6					84358
50754	monm021700	3			hunterinfo_50754	6					84353
50757	monm021801	4			hunterinfo_50757	6					84355
