STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
54606	WorldNpc02735	1		hunterinfo_54606	10			1			
54604	WorldNpc02739	1		hunterinfo_54604	10			1	QiecuoTitle_54604	QiecuoMenu_54604	84954
54603	monm060700	10		hunterinfo_54603	10						
54608	WorldNpc02688	1		hunterinfo_54608	10			1	QiecuoTitle_54608	QiecuoMenu_54608	84954
54610	monm060400	5		hunterinfo_54610	10						84956
54601	monm060200	5		hunterinfo_54601	10						84951
54602	monm060500	5		hunterinfo_54602	10						84951
54607	monm060400	5		hunterinfo_54607	10						84957
54611	monm060300	5		hunterinfo_54611	10						84957
54612	monm060502	5		hunterinfo_54612	10						84963
54613	monm060503	5		hunterinfo_54613	10						84963
54614	monrm066900	3		hunterinfo_54614	10						84998
54600	monm060700	3		hunterinfo_54600	10						84950
54609	monm060602	3		hunterinfo_54609	10						84950
54605	monm060600	1		hunterinfo_54605	10						84955
