STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
33001	monv031200	15		hunterinfo_33001	3						
33002	monv031700	10		hunterinfo_33002	3						
33003	monv033100	15		hunterinfo_33003	3						
33004	monv031200	15		hunterinfo_33004	3						
33005				hunter10628	3						
33006	monv030400	10		hunterinfo_33006	3						
33007	monv030500	10		hunterinfo_33007	3						
33008	Qiecuo003	3		hunterinfo_33008	3			1			
33009	WorldNpc00504	1		hunterinfo_33009	3			1			
33010	monv030400	15		hunterinfo_33010	3						
33011	monv033300	15		hunterinfo_33011	3						
33012	monv033200	15		hunterinfo_33012	3						
33013	FuncNpc00058	1		hunterinfo_33013	3						
33014	monv032200	15		hunterinfo_33014	3						
33015	monv030400	10		hunterinfo_33015	3						
33016	monv031300	15		hunterinfo_33016	3						
33017	monv033600	15		hunterinfo_33017	3						
33018	monv033700	15		hunterinfo_33018	3						
33019	monv032600	15		hunterinfo_33019	3						
33020	monv032200	15		hunterinfo_33020	3						
33021	FuncNpc00055	1		hunterinfo_33021	3						
33104	monrv03102	1		hunterinfo_33104_2	3		1				10709
33105	monrv03101	10		hunterinfo_33105	3						10712
33106	monv033300	3		hunterinfo_33106	3						10715
33107	WorldNpc00585	1		hunterinfo_33107	3			1			10718
33108	WorldNpc00568	1		hunterinfo_33108	3			1			10735
33109	monv032100	6		hunterinfo_33109_1	3						10738
33110	monv032200	6		hunterinfo_33110_2	3						10738
33111	monv032400	10		hunterinfo_33111	3						10739
33116	BossPlot001	1		hunterinfo_33116	95			1			10860
33201	monrv03401	1	17001	hunterinfo_33201	3						10835
33202	monv032600	30		hunterinfo_33202	3						10838
33203	monv032200	30		hunterinfo_33203	3						10839
33204	monrv03402	1	17002	hunterinfo_33204	3						10841
33205	monrv03403	1	17003	hunterinfo_33205	3						10844
33206	monv030400	30		hunterinfo_33206	3						10852
33207	monv031300	30		hunterinfo_33207	3						10853
33251	monv033100	8		hunter10751	3						10751
33252	monv033200	8		hunter10752	3						10752
33253	monv033400	8		hunter10753	3						10753
33254	monv033300	8		hunter10754	3						10754
33255	monrv03304	1		hunter10755	3		1				10755
33256	monv032600	15		hunter10762	3						10762
33257	monv032700	15		hunter10763	3						10763
33258	monrv03301	1		hunter10765	3						10765
33261	WorldNpc00578	1		hunter10770	3			1	QiecuoTitle_33261	QiecuoMenu_33261	10770
33262	monv033200	15		hunter10775	3						10775
33263	monv033500	15		hunter10776	3						10776
33264	monrv03303	1		hunter10777	3						10777
33265	monv032200	15		hunter10787	3						10787
33102	WorldNpc00520	1		hunterinfo_33102	3			1	QiecuoTitle_33102	QiecuoMenu_33102	10706
33101	WorldNpc00586	1		hunterinfo_33101	3			1	QiecuoTitle_33101	QiecuoMenu_33101	10703
33100	WorldNpc00518	1		hunterinfo_33100	3			1	QiecuoTitle_33100	QiecuoMenu_33100	10701
33260	monrv03302	2	17004;17005	hunter10768	3						10768
33259	WorldNpc00696	1		hunter10767	3			1	QiecuoTitle_33259	QiecuoMenu_33259	10767
33115	WorldNpc00691	1		hunterinfo_33115	3			1	QiecuoTitle_33115	QiecuoMenu_33115	10745
33114	WorldNpc00691	1		hunterinfo_33114	3			1	QiecuoTitle_33114	QiecuoMenu_33114	10743
33113	WorldNpc00691	1		hunterinfo_33113	3			1	QiecuoTitle_33113	QiecuoMenu_33113	10742
33112	WorldNpc00578	1		hunterinfo_33112	3			1	QiecuoTitle_33112	QiecuoMenu_33112	10740
