STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
41771	monm070100	1			hunterinfo_41771	11					86342
41747	monm070100	1			hunterinfo_41747	11					
41748	monm070100	1			hunterinfo_41748	11					
41749	monm070100	1			hunterinfo_41749	11					
41750	monm070100	1			hunterinfo_41750	11					
41751	monm070100	1			hunterinfo_41751	11					
41752	monm070100	1			hunterinfo_41752	11					
41753	monm070100	1			hunterinfo_41753	11					
41754	monm070100	1			hunterinfo_41754	11					
41755	monm070100	1			hunterinfo_41755	11					
41756	monm070100	1			hunterinfo_41756	11					
41757	monm070100	1			hunterinfo_41757	11					
41758	monm070100	1			hunterinfo_41758	11					
41759	monm070100	1			hunterinfo_41759	11					
41760	monm070100	1			hunterinfo_41760	11					
41761	monm070100	1			hunterinfo_41761	11					
41762	monm070100	1			hunterinfo_41762	11					
41763	monm070100	1			hunterinfo_41763	11					
41764	monm070100	1			hunterinfo_41764	11					
41765	monm070100	1			hunterinfo_41765	11					
41766	monm070100	1			hunterinfo_41766	11					
41767	monm070100	1			hunterinfo_41767	11					
41768	monm070100	1			hunterinfo_41768	11					
41769	monm070100	1			hunterinfo_41769	11					
41770	monm070100	1			hunterinfo_41770	11					
41729	monm072200	5			hunterinfo_41729	11					86300
41730	monm075200	6			hunterinfo_41730	11					86302
41731	monm075200	6			hunterinfo_41731	11					86303
41733	monm075200	5			hunterinfo_41733	11					86305
41732	monm075200	5			hunterinfo_41732	11					86304
41734	monm072301	6			hunterinfo_41734	11					86305
41735	monm072301	6			hunterinfo_41735	11					86307
41737	monm072500	6			hunterinfo_41737	11					86311
41738	monm072500	5			hunterinfo_41738	11					86312
41739	monm072500	6			hunterinfo_41739	11					86316
41740	monm072300	5			hunterinfo_41740	11					86306
41743	monm076500	6			hunterinfo_41743	11					86320
41736	monm070500	5			hunterinfo_41736	11					86309
41741	monm076500	6			hunterinfo_41741	11					86318
41744	monm072700	6			hunterinfo_41744	11					86319
41742	monm072500	6			hunterinfo_41742	11					86320
41746	monm070600	6			hunterinfo_41746	11					86322
41745	monm070600	6			hunterinfo_41745	11					86323
