STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
47782	monf082302	10		hunterinfo_47782	25						83802
47785	monf082403	10		hunterinfo_47785	25						83805
47781	monf082301	10		hunterinfo_47781	25						83801
47784	monf082402	10		hunterinfo_47784	25						83804
47780	monf082300	10		hunterinfo_47780	25						83800
47783	monf082401	10		hunterinfo_47783	25						83803
47786	monf082700	10		hunterinfo_47786	25						83806
47787	monf082701	10		hunterinfo_47787	25						83806
47788	monf082702	10		hunterinfo_47788	25						83806
47792	monf082100	10		hunterinfo_47792	25						83814
47793	monf082101	10		hunterinfo_47793	25						83815
47794	monf082201	10		hunterinfo_47794	25						83816
47789	monf082703	5		hunterinfo_47789	25						83807
47790	monf082704	5		hunterinfo_47790	25						83807
47795	monf082202	5		hunterinfo_47795	25						83817
47791	monf082705	1		hunterinfo_47791	25						83807
47796	monf082203	10		hunterinfo_47796	25						83810,83818
47797	monf082402	8		hunterinfo_47797	25						
