STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
42673					hunterinfo_42673	12					
42674					hunterinfo_42674	12					
42604	monm081400	20			hunterinfo_42604	12					85553
42612	monm080500	1			hunterinfo_42612	12					85561
42626	monm083702	20			hunterinfo_42626	12					85575
42641	monm082600	20			hunterinfo_42641	12					85590
42647	monm083703	20			hunterinfo_42647	12					85596
42649	monm083104	20			hunterinfo_42649	12					85598
42656	monrm083900	20			hunterinfo_42656	12					85634
42663	monrm084000	15			hunterinfo_42663	12					85634
42657	monrm084100	20			hunterinfo_42657	12					85635
42664	monrm084200	20			hunterinfo_42664	12					85635
42658	monrm084300	20			hunterinfo_42658	12					85636
42665	monrm084400	20			hunterinfo_42665	12					85636
42660	monrm084500	15			hunterinfo_42660	12					85638
42667	monrm084600	15			hunterinfo_42667	12					85638
42668					hunterinfo_42668	12					
42601	monm082101	1			hunterinfo_42601	12		1	QiecuoTitle_42601	QiecuoMenu_42601	
42645	monm080402	10			hunterinfo_42645	12					
42659	npc\monster009	30			hunterinfo_42659	12					85637
42661					hunterinfo_42661	12					
42666					hunterinfo_42666	12					
42662	monrm084900	30			hunterinfo_42662	12					85640
42669					hunterinfo_42669	12					
42670	monm080300	1			hunterinfo_42670	12					85507
42671	monm080100	10			hunterinfo_42671	12					85508
42603	monm080401	8			hunterinfo_42603	12					85552
42606	monm080200	10			hunterinfo_42606	12					85555
42607	monm082201	12			hunterinfo_42607	12					85556
42609	monm082203	8			hunterinfo_42609	12					85558
42610	monm081601	8			hunterinfo_42610	12					85559
42608	monm080304	12			hunterinfo_42608	12					85557
42611	monm081704	10			hunterinfo_42611	12					85560
42614	monm080700	6			hunterinfo_42614	12					85563
42616	monm084500	8			hunterinfo_42616	12					85565
42620	monm080300	1			hunterinfo_42620	12					85569
42632	monm081200	8			hunterinfo_42632	12					85581
42621	monm080305	8			hunterinfo_42621	12					85570
42623	WorldNpc00373	1			hunterinfo_42623	12					
42624	monm082202	8			hunterinfo_42624	12					85573
42625	WorldNpc00375	1			hunterinfo_42625	12					
42618	monm084103	8			hunterinfo_42618	12		1			85567
42617	monm083703	8			hunterinfo_42617	12			QiecuoTltle_42618	QiecuoMenu_42618	85566
42615	WorldNpc00359	1			hunterinfo_42615	12		1	QiecuoTitle_42615	QiecuoMenu_42615	85564
42627	WorldNpc00377	1			hunterinfo_42627	12		1	QiecuoTltle_42627	QiecuoMenu_42627	85576
42628	monm082101	8			hunterinfo_42628	12					85577
42629	monm082401	8			hunterinfo_42629	12					85578
42631	monm081702	6			hunterinfo_42631	12					85580
42634	monm081300	3			hunterinfo_42634	12					85583
42635	WorldNpc00386	1			hunterinfo_42635	12		1	QiecuoTitle_42635	QiecuoMenu_42635	85584
42636	monm083700	3			hunterinfo_42636	12					85585
42637	monm082300	8			hunterinfo_42637	12					85586
42638	monm081100	8			hunterinfo_42638	12					85587
42640	monm084501	8			hunterinfo_42640	12					85589
42642	monm083701	8			hunterinfo_42642	12					85591
42676	monm083702	8			hunterinfo_42676	12					85585
42646	monm083301	8			hunterinfo_42646	12					85595
42648	monm084200	12			hunterinfo_42648	12					85597
42633	monm080301	5			hunterinfo_42633	12					85582
42652	monc020201	8			hunterinfo_42652	12					85601
42653	monc020500	8			hunterinfo_42653	12					85602
42654	monm081700	5			hunterinfo_42654	12					85603
42643	monm081200	8			hunterinfo_42643	12					85592
42639	monm083700	8			hunterinfo_42639	12					85588
42605	monm081500	8			hunterinfo_42605	12					85554
42613	monm080100	12			hunterinfo_42613	12					85562
42675	monm081600	8			hunterinfo_42675	12					85583
42650	monm082200	8			hunterinfo_42650	12					85599
42622	monm080200	8			hunterinfo_42622	12					85571
42619	monm081301	8			hunterinfo_42619	12					85568
42672	monm080600	5			hunterinfo_42672	12					85509
42651	monc020300	5			hunterinfo_42651	12					85600
42630	monm082702	3			hunterinfo_42630	12					85579
42600	monm081500	6			hunterinfo_42600	12			QiecuoTitle_42600	QiecuoMenu_42600	85549
42602	monm073701	3			hunterinfo_42602	12					85551
42655	monm083503	2			hunterinfo_42655	12					85604
