STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
60004	attack_wjd_wjd_004	4			hunterinfo_60004						70514
60001	attack_wjd_wjd_001	5			hunterinfo_60001	3					70501
60002	attack_wjd_wjd_002	1			hunterinfo_60002	604					70505
60003	attack_wjd_wjd_003	3			hunterinfo_60003	605					70512
60006	attack_wjd_wjd_006	1			hunterinfo_60006	605					70517
60009	yywl_gujjztz_001	1			hunterinfo_60009	2					70803
60910	outlandwar	1			hunterinfo_60910	2					70808
60007	waiyuwulin_031	1			hunterinfo_60007	14		1	QiecuoTitle_60007	QiecuoMenu_60007	70800
60010	waiyuwulin_025	1			hunterinfo_60010	2		1	QiecuoTitle_60010	QiecuoMenu_60010	70804
60011	waiyuwulin_026	1			hunterinfo_60011	2		1	QiecuoTitle_60011	QiecuoMenu_60011	70804
60012	waiyuwulin_027	1			hunterinfo_60012	2		1	QiecuoTitle_60012	QiecuoMenu_60012	70804
60013	waiyuwulin_028	1			hunterinfo_60013	2		1	QiecuoTitle_60013	QiecuoMenu_60013	70804
60014	waiyuwulin_029	1			hunterinfo_60014	2		1	QiecuoTitle_60014	QiecuoMenu_60014	70804
60015	waiyuwulin_030	1			hunterinfo_60015	2		1	QiecuoTitle_60015	QiecuoMenu_60015	70804
60022	boss_guj_04yuehuodong_001	2			hunterinfo_60022	4					70404
60021	npc_ftask_004	1			hunterinfo_60021	16		1	QiecuoTitle_60021	QiecuoMenu_60021	70086
60023	WorldNpc10992	1			hunterinfo_60023						70402
60024	npc_lzy_cbt_drrw001	1			hunterinfo_60024	17			QiecuoTitle_60024	QiecuoMenu_60024	70410
60025	npc_lzy_cbt_drrw002	1			hunterinfo_60025	14			QiecuoTitle_60025	QiecuoMenu_60025	70411
60026	npc_lzy_cbt_drrw003	1			hunterinfo_60026	15			QiecuoTitle_60026	QiecuoMenu_60026	70412
60027	npc_lzy_cbt_drrw004	1			hunterinfo_60027	16			QiecuoTitle_60027	QiecuoMenu_60027	70413
60028	npc_lzy_cbt_drrw005	1			hunterinfo_60028	13			QiecuoTitle_60028	QiecuoMenu_60028	70414
60029	hd_2017_12_30	1			hunterinfo_60029	14					70143
60300	npc_hd_zlw_01	1			hunterinfo_60300	17		1	QiecuoTitle_60300	QiecuoMenu_60300	70260
