STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
17377								1			
17379								1			
17381	WorldNpc03813	1			hunterinfo_17381	8		1	QiecuoTitle_17381	QiecuoMenu_17381	34741
17380	WorldNpc03812	1			hunterinfo_17380	8		1	QiecuoTitle_17380	QiecuoMenu_17380	34740
17378	WorldNpc03811	1			hunterinfo_17378	8		1	QiecuoTitle_17378	QiecuoMenu_17378	34739
17386	黑风山头目				hunterinfo_17386						
17384	WorldNpc03816	1			hunterinfo_17384	8		1	QiecuoTitle_17384	QiecuoMenu_17384	34747
17385	WorldNpc03997	1			hunterinfo_17385	8		1	QiecuoTitle_17385	QiecuoMenu_17385	34748
17388	WorldNpc03998	1			hunterinfo_17388	8		1	QiecuoTitle_17388	QiecuoMenu_17388	34752
17376	WorldNpc03810	1			hunterinfo_17376	8		1	QiecuoTitle_17376	QiecuoMenu_17376	34738
17387	monrm040070	3			hunterinfo_17387	8					34750
17389	monrm040071	3			hunterinfo_17389	8					
17382	monrm040068	3			hunterinfo_17382	8					34745
17383	monrm040069	3			hunterinfo_17383	8					34745
17375	monrm040067	3			hunterinfo_17375	8					34735
