STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
49639	monm012200	20			hunterinfo_49639	5					
49641	monm012400	20			hunterinfo_49641	5					
49642	monm012401	20			hunterinfo_49642	5					
49643	monm012500	20			hunterinfo_49643	5					
49644	monm012501	20			hunterinfo_49644	5					
49605	monm010201	10			hunterinfo_49605	5					84176
49607	monm010300	10			hunterinfo_49607	5					84178
49608	monm010301	10			hunterinfo_49608	5					84179
49609	monm010302	10			hunterinfo_49609	5					84180
49610	monm010303	10			hunterinfo_49610	5					84181
49611	monm010304	10			hunterinfo_49611	5					84182
49630	monm011300	20			hunterinfo_49630	5					84191
49636	monm012100	20			hunterinfo_49636	5					84197
49640	monm012201	20			hunterinfo_49640	5					
49645	monm010501	5				5					
49646	monrv04028	5			hunterinfo_49646	5					
49620	monm010501	12			hunterinfo_49620	5					84181
49621	monm010502	8			hunterinfo_49621	5					84182
49612	monm010305	5			hunterinfo_49612	5					84183
49622	monm010503	8			hunterinfo_49622	5					84183
49623	monm011100	12			hunterinfo_49623	5					84184
49613	monm010400	12			hunterinfo_49613	5					84184
49624	monm011101	8			hunterinfo_49624	5					84185
49614	monm010401	8			hunterinfo_49614	5					84185
49617	monm010404	8			hunterinfo_49617	5					84188
49633	monm011400	20			hunterinfo_49633	5					84194
49637	monm012101	12			hunterinfo_49637	5					84198
49638	monm012102	12			hunterinfo_49638	5					84199
49629	monm011202	15			hunterinfo_49629	5					
49649	WorldNpc04333	1		29601	hunterinfo_49649	5		1			
49619	monm010500	8			hunterinfo_49619	5					84190
49600	monm012200	10			hunterinfo_49600	5					84171
49627	monm010501	8			hunterinfo_49627	5					84188
49632	monm011100	20			hunterinfo_49632	5					84193
49634	monm010400	12			hunterinfo_49634	5					84195
49635	monm010402	12			hunterinfo_49635	5					84196
49648	monrm012000	1			hunterinfo_49648	5					84240
49601	monm010101	10			hunterinfo_49601	5					
49603	monm010103	10			hunterinfo_49603	5					
49604	monm010200	10			hunterinfo_49604	5					
49606	monm010202	10			hunterinfo_49606	5					
49631	monm011301	20			hunterinfo_49631	5					
49602	monm010102	8			hunterinfo_49602	5					
49625	monm011102	5			hunterinfo_49625	5					
49615	monm010402	12			hunterinfo_49615	5					
49616	monm010403	8			hunterinfo_49616	5					
49626	monm011103	8			hunterinfo_49626	5					
49618	monm010405	8			hunterinfo_49618	5					
49647	monm012500	5			hunterinfo_49647	5					
49628	monm010201	8			hunterinfo_49628	5					
49650	WorldNpc04397	1			hunterinfo_49650	5		1	QiecuoTitle_49650	QiecuoMenu_49650	84248
49651	WorldNpc04398	1			hunterinfo_49651	5		1	QiecuoTitle_49651	QiecuoMenu_49651	84250
49652	monrm013904	1			hunterinfo_49652	5					84251
