STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
46630		1			hunterinfo_46630	24					
46631		1			hunterinfo_46631	24					
46632		1			hunterinfo_46632	24					
46633		1			hunterinfo_46633	24					
46634		1			hunterinfo_46634	24					
46635		1			hunterinfo_46635	24					
46636		1			hunterinfo_46636	24					
46637		1			hunterinfo_46637	24					
46638		1			hunterinfo_46638	24					
46639		1			hunterinfo_46639	24					
46640		1			hunterinfo_46640	24					
46641		1			hunterinfo_46641	24					
46642		1			hunterinfo_46642	24					
46600	monf072202	5			hunterinfo_46600	24					83500
46601	monf072200	5			hunterinfo_46601	24					83500
46602	monf072201	5			hunterinfo_46602	24					83500
46603	monf072200	5			hunterinfo_46603	24					83501
46604	monf072102	1			hunterinfo_46604	24					83502
46605	monf072100	5			hunterinfo_46605	24					83503
46606	monf072101	1			hunterinfo_46606	24					83503
46608	monf072300	5			hunterinfo_46608	24					83504
46612	monf072402	5			hunterinfo_46612	24					83507
46613	monf072400	3			hunterinfo_46613	24					83508
46614	monf072401	1			hunterinfo_46614	24					83508
46615	monf072600	3			hunterinfo_46615	24					83509
46616	monf072601	3			hunterinfo_46616	24					83509
46619	monf072601	3			hunterinfo_46619	24					83511
46620	monf072700	3			hunterinfo_46620	24					83511
46621	monf072500	3			hunterinfo_46621	24					83512
46622	monf072501	3			hunterinfo_46622	24					83512
46623	monf072502	1			hunterinfo_46623	24					83512
46624	monf072503	3			hunterinfo_46624	24					83512
46625	monf072600	5			hunterinfo_46625	24					83513
46626	monf072501	5			hunterinfo_46626	24					83513
46627	monf072101	1			hunterinfo_46627	24					83514
46609	monf072800	5			hunterinfo_46609	24					83505
46610	monf072801	1			hunterinfo_46610	24					83505
46611	monf072802	1			hunterinfo_46611	24					83506
46618	monf072701	3			hunterinfo_46618	24					83510
46617	monf072700	3			hunterinfo_46617	24					83510
46607	monf072301	2			hunterinfo_46607	24					83504
46628	monf072401	1			hunterinfo_46628	24					83515,83515
46629	monf072400	5			hunterinfo_46629	24					
