STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
31002	monrv04004	1	18022	hunterinfo_31002	1						
31003	monrv04005	1	18023	hunterinfo_31003	1						
31004	monrv04006	5		hunterinfo_31004	1		1				
31008	monrv04008	1		hunterinfo_31008	1		1				
31010	monv041400	30		hunterinfo_31010	1						
31011	monv040400	14		hunterinfo_31011	1						
31012	monrv04012	1	18016	hunterinfo_31012	1		1				
31037	monv040400	30		hunterinfo_31037	1						
31038	monv040100	30		hunterinfo_31038	1						
31039	monv040100	8		hunterinfo_31039	1						
31040	monv040500	30		hunterinfo_31040	1						
31058	monrv04011	1	18015	hunterinfo_31058	1						
31060	monv040500	20		hunterinfo_31060	1						
31061	monv043300	10		hunterinfo_31061_1	1						
31062	monv043400	10		hunterinfo_31062_2	1						
31063	monv043500	10		hunterinfo_31063_3	1						
31096	monv040300	15		hunterinfo_31096	1						
31097	monv040400	15		hunterinfo_31097	1						
31098	monv040401	15		hunterinfo_31098	1						
31099	monv040500	15		hunterinfo_31099	1						
31100	monv041100	15		hunterinfo_31100	1						
31101	monv041101	15		hunterinfo_31101	1						
31102	monv041102	15		hunterinfo_31102	1						
31103	monv041200	15		hunterinfo_31103	1						
31104	monv041201	15		hunterinfo_31104	1						
31105	monv041202	15		hunterinfo_31105	1						
31106	monv041203	15		hunterinfo_31106	1						
31107	monv041300	15		hunterinfo_31107	1						
31108	monv041301	15		hunterinfo_31108	1						
31109	monv041302	15		hunterinfo_31109	1						
31110	monv041303	15		hunterinfo_31110	1						
31111	monv041400	15		hunterinfo_31111	1						
31112	monv041500	15		hunterinfo_31112	1						
31113	monv041501	15		hunterinfo_31113	1						
31114	monv041600	15		hunterinfo_31114	1						
31115	monv041601	15		hunterinfo_31115	1						
31116	monv041602	15		hunterinfo_31116	1						
31117	monv042100	15		hunterinfo_31117	1						
31118	monv042200	15		hunterinfo_31118	1						
31119	monv042300	15		hunterinfo_31119	1						
31120	monv042500	15		hunterinfo_31120	1						
31121	monv042501	15		hunterinfo_31121	1						
31122	monv042502	15		hunterinfo_31122	1						
31123	monv042503	15		hunterinfo_31123	1						
31124	monv042600	15		hunterinfo_31124	1						
31125	monv042601	15		hunterinfo_31125	1						
31126	monv042602	15		hunterinfo_31126	1						
31127	monv042700	15		hunterinfo_31127	1						
31128	monv042701	15		hunterinfo_31128	1						
31129	monv042702	15		hunterinfo_31129	1						
31021	monv041100	24		hunterinfo_31021	1						
31022	monv041700	24		hunterinfo_31022	1						
31023	monrv04050	1	18026	hunterinfo_31023	1		1				
31024	WorldNpc00016	1		hunterinfo_31024	1			1			
31026	monv041100	24		hunterinfo_31026	1						
31027	monv040400	24		hunterinfo_31027	1						
31028	monv040100	24		hunterinfo_31028	1						
31029	monv040500	24		hunterinfo_31029	1						
31032	monrv04027	1		hunterinfo_31032	1		1				
31041	monv040100	8		hunterinfo_31041	1						
31043	monv040400	8		hunterinfo_31043	1						
31044	monv041300	40		hunterinfo_31044	1						
31045	monrv04030	8		hunterinfo_31045	1		1				
31050	monv043200	35		hunterinfo_31050	1						
31051	monv040500	30		hunterinfo_31051	1						
31052	monrv04031	5		hunterinfo_31052	1		1				
31053	WorldNpc00068	1		hunterinfo_31053	1			1			
31054	bossv040100	1		hunterinfo_31054	1						
31056	bossv040100	1		hunterinfo_31056	1						
31093	monv040100	15		hunterinfo_31093	1						
31094	monv040200	15		hunterinfo_31094	1						
31095	monv040201	15		hunterinfo_31095	1						
31001	monrv04001	5		hunterinfo_31001	1		1				10008
31013	monv041200	24		hunterinfo_31013	1						10074
31014	monv040200	24		hunterinfo_31014	1						10083
31015	monrv04051	1	18025	hunterinfo_31015	1		1				10085
31016	monv041400	24		hunterinfo_31016	1						10086
31017	monv041100	24		hunterinfo_31017	1						10087
31018	monv041200	24		hunterinfo_31018	1						10089
31019	bossv040100	1		hunterinfo_31019	1						10091
31066	monrv04061	1		hunterinfo_31066	1		1				10007
31067	monrv04062	1		hunterinfo_31067	1		1				10012
31068	WorldNpc00028	1		hunterinfo_31068	1			1			10018
31070	monrv04064	3		hunterinfo_31070	1		1				10037
31081	WorldNpc00016	1		hunterinfo_31081	1			1			10077
31025	monv040400	24		hunterinfo_31025	1						10124
31033	monv041400	30		hunterinfo_31033	1						10159
31034	monv041500	30		hunterinfo_31034	1						10160
31035	monv043200	30		hunterinfo_31035	1						10161
31036	monv041100	30		hunterinfo_31036	1						10162
31064	monrv04009	1		hunterinfo_31064	1		1				10250
31065	monrv04060	3		hunterinfo_31065	1		1				10254
31071	monv040400	30		hunterinfo_31071	1						10240
31072	monv040500	30		hunterinfo_31072	1						10241
31073	monrv04071	1		hunterinfo_31073	1		1				10246
31074	monrv04027	1		hunterinfo_31074	1		1				10151
31075	monrv04031	10		hunterinfo_31075	1		1				10203
31076	monv041400	10		hunterinfo_31076	1						10204
31077	monv041100	10		hunterinfo_31077	1						10205
31078	monv041600	10		hunterinfo_31078	1						10206
31079	monv041300	10		hunterinfo_31079	1						10207
31080	bossv040100	1		hunterinfo_31080	1						10208
31082	monrv04006	5		hunterinfo_31082	1		1				10261
31083	WorldNpc00099	1		hunterinfo_31083	1			1			10264
31084	monrv04065	1		hunterinfo_31084	1		1				10265
31085	WorldNpc00101	1		hunterinfo_31085	1			1			10245
31086	monv043300	10		hunterinfo_31086	1						10171
31087	monv043400	10		hunterinfo_31087	1						10172
31088	monv043500	10		hunterinfo_31088_1	1						10173
31089	monrv04072	1		hunterinfo_31089_2	1		1				10173
31090	qdzai006	1		hunterinfo_31090	1			1			10176
31091	monv040700	10		hunterinfo_31091	1						10180
31092	monv043300	10		hunterinfo_31092	1						10185
31069	WorldNpc00100	1		hunterinfo_31069	1		1	1	QiecuoTitle_31069	QiecuoMenu_31069	10024
31217	World_qy_qdz017	1		hunterinfo_31217	1						
