STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
43602	bossf040100	1			hunterinfo_43602	21					82857
43604	WorldNpc06039	1			hunterinfo_43604	21		1	QiecuoTitle_43604	QiecuoMenu_43604	82859
43600	monf042100	4			hunterinfo_43600	21					82850
43601	monf040400	4			hunterinfo_43601	21					82857
43605	monf040602	4			hunterinfo_43605	21					82861
43606	monf040603	3			hunterinfo_43606	21					82861
43607	monf040604	4			hunterinfo_43607	21					82862
43609	monf041200	5			hunterinfo_43609	21					82865
43610	monf041100	3			hunterinfo_43610	21					82865
43612	monf041400	4			hunterinfo_43612	21					82868
43614	monf040600	4			hunterinfo_43614	21					82870
43603	monf040500	3			hunterinfo_43603	21					82858
43611	monf040500	3			hunterinfo_43611	21					82867
43613	monf041200	3			hunterinfo_43613	21					82869
43615	monf040601	1			hunterinfo_43615	21					82871
43608	monf040201	1			hunterinfo_43608	21					82863
