STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
1375	WorldNpc00206	1		hunterinfo_1375	12			1	QiecuoTitle_1375	QiecuoMenu_1375	28723
1376	sl067	1		hunterinfo_1376	12			1	QiecuoTitle_1376	QiecuoMenu_1376	28728
1377	WorldNpc00206	1		hunterinfo_1377	12			1	QiecuoTitle_1377	QiecuoMenu_1377	28734
1378	monm084104	10		hunterinfo_1378	12						28735
1379	monm084105	10		hunterinfo_1379	12						28735
1380	monrm066700	3		hunterinfo_1380	10						28745
1381	em547	1		hunterinfo_1381	10			1	QiecuoTitle_1381	QiecuoMenu_1381	28747
1382	monrm066800	4		hunterinfo_1382	10						28758
1383	em549	1		hunterinfo_1383	10			1	QiecuoTitle_1383	QiecuoMenu_1383	28758
1384	em550	1		hunterinfo_1384	10			1	QiecuoTitle_1384	QiecuoMenu_1384	28759
1385	monm063400	10		hunterinfo_1385	10						28763
