STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
3228	monrm050008	3		hunterinfo_3228	9		1				22438
3226	WorldNpc02527	1		hunterinfo_3226	9			1	QiecuoTitle_3226	QiecuoMenu_3226	22434
3233	monrm050010	3		hunterinfo_3233	9		1				22450
3234	WorldNpc02586	1		hunterinfo_3234	9			1	QiecuoTitle_3234	QiecuoMenu_3234	22450
3235	WorldNpc02588	1		hunterinfo_3235	9			1	QiecuoTitle_3235	QiecuoMenu_3235	22454
3236	WorldNpc02501	1		hunterinfo_3236	9			1	QiecuoTitle_3236	QiecuoMenu_3236	22454
3227	WorldNpc02583	1		hunterinfo_3227	9			1	QiecuoTitle_3227	QiecuoMenu_3227	22437
3229	WorldNpc02501	1		hunterinfo_3229	9			1	QiecuoTitle_3229	QiecuoMenu_3229	22440
3230	WorldNpc02581	1		hunterinfo_3230	9			1	QiecuoTitle_3230	QiecuoMenu_3230	22443
3231	monrm050009	3		hunterinfo_3231	9		1				22444
3232	WorldNpc02529	1		hunterinfo_3232	9			1	QiecuoTitle_3232	QiecuoMenu_3232	22446
3237	monrm050011	2		hunterinfo_3237	9		1				22455
