STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
51774		1			hunterinfo_51774	7					
51775		1			hunterinfo_51775	7					
51776		1			hunterinfo_51776	7					
51777		1			hunterinfo_51777	7					
51778		1			hunterinfo_51778	7					
51779		1			hunterinfo_51779	7					
51780		1			hunterinfo_51780	7					
51781		1			hunterinfo_51781	7					
51782		1			hunterinfo_51782	7					
51783		1			hunterinfo_51783	7					
51784		1			hunterinfo_51784	7					
51785		1			hunterinfo_51785	7					
51786		1			hunterinfo_51786	7					
51787		1			hunterinfo_51787	7					
51788		1			hunterinfo_51788	7					
51789		1			hunterinfo_51789	7					
51790		1			hunterinfo_51790	7					
51791		1			hunterinfo_51791	7					
51792		1			hunterinfo_51792	7					
51767	monm031101	1			hunterinfo_51767	7					
51771	monm031401	1			hunterinfo_51771	7					84514
51755	monm031601	1			hunterinfo_51755	7					84502
51772	monm031201	5			hunterinfo_51772	7					84514
51750	monm031100	5			hunterinfo_51750	7					84500
51751	monm031102	3			hunterinfo_51751	7					84500
51752	monm031400	3			hunterinfo_51752	7					84501
51753	monm031200	3			hunterinfo_51753	7					84501
51754	monm031600	3			hunterinfo_51754	7					84502
51757	monm031802	3			hunterinfo_51757	7					84504
51758	monm031800	3			hunterinfo_51758	7					84504
51759	monm031801	3			hunterinfo_51759	7					84505
51760	monm031701	3			hunterinfo_51760	7					84505
51761	monm031501	3			hunterinfo_51761	7					84506
51762	monm031500	3			hunterinfo_51762	7					84506
51764	monm031302	3			hunterinfo_51764	7					84509
51765	monm031301	3			hunterinfo_51765	7					84510
51766	monm031300	3			hunterinfo_51766	7					84510
51768	monm031100	3			hunterinfo_51768	7					84512
51769	monm031101	3			hunterinfo_51769	7					84512
51770	monm031801	3			hunterinfo_51770	7					84513
51773	monm031302	3			hunterinfo_51773	7					84516
51756	monm031501	3			hunterinfo_51756	7					84503
51763	monm031502	1			hunterinfo_51763	7					84507
