STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
36653	monc050100	10		hunterinfo_36653	14						81311
36650	monc013703	10		hunterinfo_36650	14						81307
36651	monc013401	10		hunterinfo_36651	14						81308
36654	monc013702	10		hunterinfo_36654	14						81312
36655	WorldNpc01691	1		hunterinfo_36655	14			1	QiecuoTitle_36655	QiecuoMenu_36655	81313
36656	monc013501	10		hunterinfo_36656	14						81314
36659	monc013500	10		hunterinfo_36659	14						81316
36660	monc013501	10		hunterinfo_36660	14						81316
36661	monc013402	10		hunterinfo_36661	14						81317
36662	monc013401	10		hunterinfo_36662	14						81317
36663	monc013100	10		hunterinfo_36663	14						81321
36658	WorldNpc01744	1		hunterinfo_36658	14			1	QiecuoTitle_36658	QiecuoMenu_36658	81315
36652	monc050100	10		hunterinfo_36652	14						
36657	monc050100										81315
