STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
13226	WorldNpc03308	1		hunterinfo_13226	7			1	QiecuoTitle_13226	QiecuoMenu_13226	26437
13227	WorldNpc03307	1		hunterinfo_13227	7			1	QiecuoTitle_13227	QiecuoMenu_13227	26438
13228	WorldNpc03315	1		hunterinfo_13228	7			1	QiecuoTitle_13228	QiecuoMenu_13228	26440
13231	WorldNpc03519	1		hunterinfo_13231	7			1	QiecuoTitle_13231	QiecuoMenu_13231	26448
13237	WorldNpc03474	1		hunterinfo_13237	7			1	QiecuoTitle_13237	QiecuoMenu_13237	26461
13241	monm030502	3		hunterinfo_13241	7						
13236	WorldNpc03518	1		hunterinfo_13236	7			1	QiecuoTitle_13236	QiecuoMenu_13236	
13229	monrm032700	3		hunterinfo_13229	7						26446
13233	monrm032800	3		hunterinfo_13233	7						26449
13234	monrm032900	3		hunterinfo_13234	7						26450
13235	monrm033000	3		hunterinfo_13235	7						26452
13238	monrm033100	3		hunterinfo_13238	7						26462
13239	monrm033200	3		hunterinfo_13239	7						26463
13243	monrm033600	3		hunterinfo_13243	7						26466
13242	monrm033500	1		hunterinfo_13242	7						26465
13240	monrm033300	3		hunterinfo_13240	7						26464
13245	monrm033800	3		hunterinfo_13245	7						26472
13246	monrm033900	3		hunterinfo_13246	7						26473
13247	monrm034000	3		hunterinfo_13247	7						26474
13248	monrm034100	3		hunterinfo_13248	7						26475
13249	monrm034200	3		hunterinfo_13249	7						26475
13244	monrm033700	1		hunterinfo_13244	7				QiecuoTitle_13244	QiecuoMenu_13244	26467
13230	monrm032700	3		hunterinfo_13230	7						26445
