STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
36703	monc012102	10		hunterinfo_36703	14						81361
36702	monc012101	10		hunterinfo_36702	14				QiecuoTitle_36702	QiecuoMenu_36702	81361
36704	monc011301	10		hunterinfo_36704	14						81362
36705	monc012300	10		hunterinfo_36705	14						81363
36706	monc012103	10		hunterinfo_36706	14						81364
36700	monc011303	10		hunterinfo_36700	14						81357
36701	monc012100	10		hunterinfo_36701	14		1				81358
36708	monc012205	10		hunterinfo_36708	14						81365
36709	monc012202	10		hunterinfo_36709	14						81366
36710	monc012203	10		hunterinfo_36710	14						81366
36711	monc012401	10		hunterinfo_36711	14						81367
36712	monc012402	10		hunterinfo_36712	14						81367
36713	monc012300	10		hunterinfo_36713	14						81371
36707	monc012204	2		hunterinfo_36707	14						81365
36714	monc051700	15		hunterinfo_36714	14						
36715	monc012301	10		hunterinfo_36715	14						81371
