STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
44700	monf051200	10		hunterinfo_44700	22						83200
44709	monf051700	10		hunterinfo_44709	22						83207
44710	monf051701	10		hunterinfo_44710	22						83207
44711	monf051702	10		hunterinfo_44711	22						83207
44703	monf051203	10		hunterinfo_44703	22						83203
44704	monf051400	10		hunterinfo_44704	22						83204
44705	monf051401	10		hunterinfo_44705	22						83205
44712	monf051300	10		hunterinfo_44712	22						83211
44713	monf051301	10		hunterinfo_44713	22						83212
44714	monf051302	10		hunterinfo_44714	22						83213
44715	monf051303	10		hunterinfo_44715	22						83214
44716	monf051102	10		hunterinfo_44716	22						83219
44718	monf051104	10		hunterinfo_44718	22						83221
44702	monf051202	10		hunterinfo_44702	22						83202
44706	monf051500	10		hunterinfo_44706	22						83206
44707	monf051501	10		hunterinfo_44707	22						83206
44717	monf051103	10		hunterinfo_44717	22						83220
44719	monf051105	10		hunterinfo_44719	22						83222
44701	monf051201	10		hunterinfo_44701	22						83201
44708	monf051502	1		hunterinfo_44708	22						83206
