STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
47747	monf083600	10		hunterinfo_47747	25						
47745	monf083501	10		hunterinfo_47745	25						
47737	monf083101	10		hunterinfo_47737	25						
47738	monf083200	12		hunterinfo_47738	25						
47739	monf083300	12		hunterinfo_47739	25						
47740	monf083302	8		hunterinfo_47740	25						
47742	monf083401	10		hunterinfo_47742	25						
47750	monf083601	10		hunterinfo_47750	25						
47752	monf083101	10		hunterinfo_47752	25						83760
47753	monf083200	10		hunterinfo_47753	25						83761
47754	monf083300	12		hunterinfo_47754	25						83762
47755	monf083302	10		hunterinfo_47755	25						83763
47757	monf083501	10		hunterinfo_47757	25						83765
47758	monf083600	10		hunterinfo_47758	25						83766
47756	monf083401	10		hunterinfo_47756	25						83764
47760	monf083700	10		hunterinfo_47760	25						83768
47761	monf083202	10		hunterinfo_47761	25						83769
47762	monf083201	1		hunterinfo_47762	25						83769
47763	monf083701	10		hunterinfo_47763	25						83770
47759	monf083601	5		hunterinfo_47759	25						83767
