STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
56720	monf032700	3			hunterinfo_56720	20					82701
56722	monf032502	3			hunterinfo_56722	20					82705
56723	monf032503	3			hunterinfo_56723	20					82705
56726	monf032501	3			hunterinfo_56726	20					82702
56727	monf032701	3			hunterinfo_56727	20					82702
56728	monf032302	3			hunterinfo_56728	20					82707
56730	monf032601	3			hunterinfo_56730	20					82708
56729	monf032600	3			hunterinfo_56729	20					82708
56731	monf032601	3			hunterinfo_56731	20					82709
56732	monf032600	3			hunterinfo_56732	20					82710
56733	monf032600	3			hunterinfo_56733	20					82711
56734	monf032400	3			hunterinfo_56734	20					82710
56735	monf032502	3			hunterinfo_56735	20					82713
56736	monf032503	3			hunterinfo_56736	20					82713
56737	monf032300	3			hunterinfo_56737	20					82715
56738	monf032301	3			hunterinfo_56738	20					82715
56739	monf032500	3			hunterinfo_56739	20					82716
56740	monf032502	3			hunterinfo_56740	20					82717
56741	monf032503	3			hunterinfo_56741	20					82717
56742	monf032700	3			hunterinfo_56742	20					82718
56743	monf031100	3			hunterinfo_56743	20					82720
56744	monf032400	3			hunterinfo_56744	20					82720
56745	monf032701	3			hunterinfo_56745	20					82721
56721	monf032601	3			hunterinfo_56721	20					82703
56724	monf031100	3			hunterinfo_56724	20					82706
56746	monf032205	3			hunterinfo_56746	20					82722
56747	monf032201	3			hunterinfo_56747	20					82723
56748	monf032203	3			hunterinfo_56748	20					82723
56749	monf032204	3			hunterinfo_56749	20					82723
56725	monf031100	3			hunterinfo_56725	20					
