STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
41814	monm070302	6			hunterinfo_41814	11					86400
41815	monm070303	6			hunterinfo_41815	11					86401
41823	monm072100	6			hunterinfo_41823	11					86417
41821	monm071601	6			hunterinfo_41821	11					86415
41817	monm070400	6			hunterinfo_41817	11					86407
41818	monm071600	6			hunterinfo_41818	11					86409
41820	monm071601	6			hunterinfo_41820	11					86412
41822	monm071600	6			hunterinfo_41822	11					86416
41819	monm070200	6			hunterinfo_41819	11					86410
41816	monm070100	2			hunterinfo_41816	11					86402
