STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
52000											
52001	WorldNpc04080	1		hunterinfo_52001	8			1	QiecuoTitle_52001	QiecuoMenu_52001	
52002	Boss_qy_jilegu020_wufuren	1		hunterinfo_52002	8			1	QiecuoTitle_52002	QiecuoMenu_52002	
52003	5351231	1		hunterinfo_52003							18011
52004	353412	1		hunterinfo_52004							18012
52005	23421	1		hunterinfo_52005							18013
52006	35123	1		hunterinfo_52006							18014
52007	56456	1		hunterinfo_52007							18015
52008	42424	1		hunterinfo_52008							18016
52009	2424	1		hunterinfo_52009							18017
52010	1562	1		hunterinfo_52010							18018
52011	2412	1		hunterinfo_52011							18019
52012	646423	1		hunterinfo_52012							18021
52013	515185	1		hunterinfo_52013							18022
52014	36453	1		hunterinfo_52014							18023
52015	51253	1		hunterinfo_52015							18024
52016	qy_120301_school04_PT	3		hunterinfo_52016	8						18025
52017	52017			hunterinfo_52017							18026
52020	52020	1		hunterinfo_52020							18035
52021	52021	1		hunterinfo_52020							18036
52022	52022	1		hunterinfo_52020							18037
52023	52023	1		hunterinfo_52020							18038
52025	52025	1		hunterinfo_52020							18040
52026	52026	1		hunterinfo_52020							18041
52027	52027	1		hunterinfo_52020							18042
52028	52028	1		hunterinfo_52020							18043
52029	52029	1		hunterinfo_52020							18044
52030	52030	1		hunterinfo_52020							18045
52031	52031	1		hunterinfo_52020							18046
52032	52032	1		hunterinfo_52020							18047
52033	52033	1		hunterinfo_52020							18048
52034	52034	1		hunterinfo_52020							18049
52035	52035	1		hunterinfo_52020							18050
52036	52036	1		hunterinfo_52020							18051
52037	52037	1		hunterinfo_52020							18052
52038	52038	1		hunterinfo_52038							18058
52039	qy_120301_school04_XJK	1		hunterinfo_52039							18060
52040	52040	1		hunterinfo_52040							18061
52041	52041	1		hunterinfo_52041							18061
52042	52042	1		hunterinfo_52042							18062
52043	52043	1		hunterinfo_52043							18062
52044	52044	1		hunterinfo_52044							18063
52045	52045	1		hunterinfo_52045							18063
52046	52046	1		hunterinfo_52046							18064
52047	52047	1		hunterinfo_52047							18064
52048	52048	1		hunterinfo_52048							18064
52049	52049	1		hunterinfo_52049							18065
52050	52050	1		hunterinfo_52050							18066
52051	52051	1		hunterinfo_52051							18068
52054	52054	1		hunterinfo_52054							18080
52061	52061	1		collectinfo_52032							18066
52055	52055	1		hunterinfo_52055							18068
52062	52062	1		collectinfo_52032							18065
52060	montg07001	5		hunterinfo_52060							18055,18059
52056	monc010101	3		hunterinfo_52056	14						18070,18072,18074
52057	monc014101	3		hunterinfo_52057	14						18070,18072,18074
52058	monc014301	3		hunterinfo_52058	14						18070,18072,18074
52059	monc012205	3		hunterinfo_52059	14						18070,18072,18074
52063	monm041500	3		hunterinfo_52063	8			0			
52024	monm040705	10		hunterinfo_52024	8			0			18039
