STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
3254	WorldNpc09408	1		hunterinfo_3254	2			1			22501
3251	WorldNpc09407	1		hunterinfo_3251	2			1	QiecuoTitle_3251	QiecuoMenu_3251	22486
3255	WorldNpc09409	1		hunterinfo_3255	2			1	QiecuoTitle_3255	QiecuoMenu_3255	22503
3256	WorldNpc09304	1		hunterinfo_3256	2			1	QiecuoTitle_3256	QiecuoMenu_3256	22507
3257	WorldNpc09410	1		hunterinfo_3257	2			1	QiecuoTitle_3257	QiecuoMenu_3257	22510
3258	monrv024100	5		hunterinfo_3258	2		1				22520
3252	monrv023900	3		hunterinfo_3252	2		1				22496
3253	monrv024000	4		hunterinfo_3253	2		1				22496
3259	monrv024200	4		hunterinfo_3259	2		1				22523
