STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
51629		1			hunterinfo_51629	7					
51630		1			hunterinfo_51630	7					
51631		1			hunterinfo_51631	7					
51632		1			hunterinfo_51632	7					
51633		1			hunterinfo_51633	7					
51634		1			hunterinfo_51634	7					
51635		1			hunterinfo_51635	7					
51636		1			hunterinfo_51636	7					
51637		1			hunterinfo_51637	7					
51638		1			hunterinfo_51638	7					
51639		1			hunterinfo_51639	7					
51640		1			hunterinfo_51640	7					
51641		1			hunterinfo_51641	7					
51642		1			hunterinfo_51642	7					
51600	monm030100	5			hunterinfo_51600	7					84400
51601	monm030200	5			hunterinfo_51601	7					84400
51603	monm030202	5			hunterinfo_51603	7					84401
51604	monm030101	5			hunterinfo_51604	7					84402
51607	monm030400	5			hunterinfo_51607	7					84404
51608	monm030300	5			hunterinfo_51608	7					84405
51609	monm030400	5			hunterinfo_51609	7					84405
51610	monm030500	5			hunterinfo_51610	7					84406
51611	monm030501	5			hunterinfo_51611	7					84406
51613	monm030502	5			hunterinfo_51613	7					84407
51614	monm030600	5			hunterinfo_51614	7					84408
51615	monm030601	5			hunterinfo_51615	7					84408
51618	monm030700	5			hunterinfo_51618	7					84410
51620	monm030500	5			hunterinfo_51620	7					84411
51621	monm030501	5			hunterinfo_51621	7					84411
51622	monm030401	5			hunterinfo_51622	7					84413
51624	monm030400	5			hunterinfo_51624	7					84415
51625	monm030503	1			hunterinfo_51625	7					84415
51626	monm030700	5			hunterinfo_51626	7					84416
51628	monm030203	1			hunterinfo_51628	7					84417
51606	monm030401	5			hunterinfo_51606	7					84404
51602	monm030201	1			hunterinfo_51602	7					84401
51605	monm030203	1			hunterinfo_51605	7					84403
51612	monm030503	1			hunterinfo_51612	7					84407
51616	monm030700	5			hunterinfo_51616	7					84409
51617	monm030701	1			hunterinfo_51617	7					84409
51619	monm030701	1			hunterinfo_51619	7					84410
51623	monm030701	1			hunterinfo_51623	7					84414
51627	monm030701	1			hunterinfo_51627	7					84416
