STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	CountEx	RefreshMonster	TrackInfo	SceneID	HideNpcID	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
38660	monc044401	5			hunterinfo_38660	16					81850
38661	monc044100	5			hunterinfo_38661	16					81850
38662	monc044100	5			hunterinfo_38662	16					81854
38663	monc044304	5			hunterinfo_38663	16					81854
38664	monc044300	5			hunterinfo_38664	16					81855
38665	monc044301	5			hunterinfo_38665	16					81855
38666	monc044303	5			hunterinfo_38666	16					81856
38667	monc044302	5			hunterinfo_38667	16					81857
38668	monc044500	5			hunterinfo_38668	16					81858
38669	monc044700	5			hunterinfo_38669	16					81859
38670	monc044600	5			hunterinfo_38670	16					81860
38671	monc044601	5			hunterinfo_38671	16					81860
38672	monc044700	5			hunterinfo_38672	16					81861
38673	monc044701	5			hunterinfo_38673	16					81861
38674	monc044702	1			hunterinfo_38674	16					81862
38676	monc044600	5			hunterinfo_38676	16					81864
38677	monc044601	3			hunterinfo_38677	16					81864
38678	monc044304	5			hunterinfo_38678	16					81865
38679	monc044702	1			hunterinfo_38679	16					81866
38680	monc044601	3			hunterinfo_38680	16					81866
38682	monc044303	5			hunterinfo_38682	16					81868
38683	monc044600	5			hunterinfo_38683	16					81869
38684	monc044601	3			hunterinfo_38684	16					81869
38685	monc044700	5			hunterinfo_38685	16					81870
38687	monc044703	3			hunterinfo_38687	16					81870
38681	monc044302	3			hunterinfo_38681	16					81868
38686	monc044701	3			hunterinfo_38686	16					
38675	monc044700	5			hunterinfo_38675	16					81863
