STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	Count	RefreshMonster	TrackInfo	SceneID	HideAccept	IsNeedCreator	IsQieCuo	QiecuoTitle	QiecuoMenu	TaskID
83001	npc_4nei_jlg_mdt1	3		hunterinfo_83001	8						58002
83011	npc_4nei_jlg_04	1		hunterinfo_83011	8						58011
83012	npc_4nei_jlg_01	1		hunterinfo_83012	8						58013
83021	npc_4nei_jlg_06	1		hunterinfo_83021	8						58015
83032	npc_4nei_jlg_mdt4	3		hunterinfo_83032	2						58020
83033	npc_4nei_jlg_mdt4	4		hunterinfo_83033	2						58022
83031	npc_4nei_jlg_13	1		hunterinfo_83031	2						58018
83034	Boss_4nei_mtd_stz	1		hunterinfo_83034	219						58024
83041	Boss_4nei_xcj_007	1		hunterinfo_83041	272						58032
83044	npc_5nei_jlg_001	1			8			0			
83042	monm040702	5		hunterinfo_83042	8			0			58051
83043	monm040704	5		hunterinfo_83043	8			0			58051
