STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemID	ProCount	AddPro	TrackInfoID	DeleteSelf	LockTarget	Radius	SceneID	Water	AddItems	DeleteItems	TargetConfig	TaskID
41857	useitem_1a	1	1	useiteminfo_41857	1	1	5	11	0			WorldNpc04603	
41858	useitem_1a	1	1	useiteminfo_41858	1	1	5	11	0			WorldNpc04603	
41859	useitem_1a	1	1	useiteminfo_41859	1	1	5	11	0			WorldNpc04603	
41860	useitem_1a	1	1	useiteminfo_41860	1	1	5	11	0			WorldNpc04603	
41861	useitem_1a	1	1	useiteminfo_41861	1	1	5	11	0			WorldNpc04603	
41862	useitem_1a	1	1	useiteminfo_41862	1	1	5	11	0			WorldNpc04603	
41863	useitem_1a	1	1	useiteminfo_41863	1	1	5	11	0			WorldNpc04603	
41864	useitem_1a	1	1	useiteminfo_41864	1	1	5	11	0			WorldNpc04603	
41865	useitem_1a	1	1	useiteminfo_41865	1	1	5	11	0			WorldNpc04603	
41866	useitem_1a	1	1	useiteminfo_41866	1	1	5	11	0			WorldNpc04603	
41867	useitem_1a	1	1	useiteminfo_41867	1	1	5	11	0			WorldNpc04603	
41868	useitem_1a	1	1	useiteminfo_41868	1	1	5	11	0			WorldNpc04603	
41869	useitem_1a	1	1	useiteminfo_41869	1	1	5	11	0			WorldNpc04603	
41870	useitem_1a	1	1	useiteminfo_41870	1	1	5	11	0			WorldNpc04603	
41871	useitem_1a	1	1	useiteminfo_41871	1	1	5	11	0			WorldNpc04603	
41872	useitem_1a	1	1	useiteminfo_41872	1	1	5	11	0			WorldNpc04603	
41873	useitem_1a	1	1	useiteminfo_41873	1	1	5	11	0			WorldNpc04603	
41874	useitem_1a	1	1	useiteminfo_41874	1	1	5	11	0			WorldNpc04603	
41875	useitem_1a	1	1	useiteminfo_41875	1	1	5	11	0			WorldNpc04603	
41876	useitem_1a	1	1	useiteminfo_41876	1	1	5	11	0			WorldNpc04603	
41877	useitem_1a	1	1	useiteminfo_41877	1	1	5	11	0			WorldNpc04603	
41878	useitem_1a	1	1	useiteminfo_41878	1	1	5	11	0			WorldNpc04603	
41879	useitem_1a	1	1	useiteminfo_41879	1	1	5	11	0			WorldNpc04603	
41880	useitem_1a	1	1	useiteminfo_41880	1	1	5	11	0			WorldNpc04603	
41881	useitem_1a	1	1	useiteminfo_41881	1	1	5	11	0			WorldNpc04603	
41882	useitem_1a	1	1	useiteminfo_41882	1	1	5	11	0			WorldNpc04603	
41883	useitem_1a	1	1	useiteminfo_41883	1	1	5	11	0			WorldNpc04603	
41884	useitem_1a	1	1	useiteminfo_41884	1	1	5	11	0			WorldNpc04603	
41885	useitem_1a	1	1	useiteminfo_41885	1	1	5	11	0			WorldNpc04603	
41886	useitem_1a	1	1	useiteminfo_41886	1	1	5	11	0			WorldNpc04603	
41887	useitem_1a	1	1	useiteminfo_41887	1	1	5	11	0			WorldNpc04603	
41888	useitem_1a	1	1	useiteminfo_41888	1	1	5	11	0			WorldNpc04603	
41889	useitem_1a	1	1	useiteminfo_41889	1	1	5	11	0			WorldNpc04603	
41890	useitem_1a	1	1	useiteminfo_41890	1	1	5	11	0			WorldNpc04603	
41891	useitem_1a	1	1	useiteminfo_41891	1	1	5	11	0			WorldNpc04603	
41892	useitem_1a	1	1	useiteminfo_41892	1	1	5	11	0			WorldNpc04603	
41893	useitem_1a	1	1	useiteminfo_41893	1	1	5	11	0			WorldNpc04603	
41894	useitem_1a	1	1	useiteminfo_41894	1	1	5	11	0			WorldNpc04603	
41895	useitem_1a	1	1	useiteminfo_41895	1	1	5	11	0			WorldNpc04603	
41896	useitem_1a	1	1	useiteminfo_41896	1	1	5	11	0			WorldNpc04603	
41897	useitem_1a	1	1	useiteminfo_41897	1	1	5	11	0			WorldNpc04603	
41898	useitem_1a	1	1	useiteminfo_41898	1	1	5	11	0			WorldNpc04603	
41899	useitem_1a	1	1	useiteminfo_41899	1	1	5	11	0			WorldNpc04603	
