STRING	STRING	STRING	STRING	STRING	STRING
ID	QuestionNpc	SceneID	QuestionID	TrackInfoID	TaskID
60006	hd_dw_qes		hd_dw_dt_1	questioninfo_60006	70004
60007	hd_dw_qes		hd_dw_dt_2	questioninfo_60007	70004
60008	hd_dw_qes		hd_dw_dt_3	questioninfo_60008	70004
60009	hd_dw_qes		hd_dw_dt_4	questioninfo_60009	70004
60010	hd_dw_qes		hd_dw_dt_5	questioninfo_60010	70004
60011	hd_dw_qes		hd_dw_dt_1	questioninfo_60011	70006
60012	hd_dw_qes		hd_dw_dt_2	questioninfo_60012	70006
60013	hd_dw_qes		hd_dw_dt_3	questioninfo_60013	70006
60014	hd_dw_qes		hd_dw_dt_4	questioninfo_60014	70006
60015	hd_dw_qes		hd_dw_dt_5	questioninfo_60015	70006
60016	hd_dw_qes		hd_dw_dt_1	questioninfo_60016	70008
60017	hd_dw_qes		hd_dw_dt_2	questioninfo_60017	70008
60018	hd_dw_qes		hd_dw_dt_3	questioninfo_60018	70008
60019	hd_dw_qes		hd_dw_dt_4	questioninfo_60019	70008
60020	hd_dw_qes		hd_dw_dt_5	questioninfo_60020	70008
60021	hd_dw_qes		hd_dw_dt_1	questioninfo_60021	70010
60022	hd_dw_qes		hd_dw_dt_2	questioninfo_60022	70010
60023	hd_dw_qes		hd_dw_dt_3	questioninfo_60023	70010
60024	hd_dw_qes		hd_dw_dt_4	questioninfo_60024	70010
60025	hd_dw_qes		hd_dw_dt_5	questioninfo_60025	70010
60026	hd_dw_qes		hd_dw_dt_1	questioninfo_60026	70012
60027	hd_dw_qes		hd_dw_dt_2	questioninfo_60027	70012
60028	hd_dw_qes		hd_dw_dt_3	questioninfo_60028	70012
60029	hd_dw_qes		hd_dw_dt_4	questioninfo_60029	70012
60030	hd_dw_qes		hd_dw_dt_5	questioninfo_60030	70012
60003	hd_dw_qes		hd_dw_dt_3	questioninfo_60003	70002
60004	hd_dw_qes		hd_dw_dt_4	questioninfo_60004	70002
60005	hd_dw_qes		hd_dw_dt_5	questioninfo_60005	70002
60001	hd_dw_qes		hd_dw_dt_1	questioninfo_60001	70002
60002	hd_dw_qes		hd_dw_dt_2	questioninfo_60002	70002
60034	zqhd_002		zq_hd_4	questioninfo_60034	70028
60031	zqhd_001		zq_hd_1	questioninfo_60031	70027
60032	zqhd_001		zq_hd_2	questioninfo_60032	70027
60033	zqhd_001		zq_hd_3	questioninfo_60033	70027
60035	zqhd_002		zq_hd_5	questioninfo_60035	70028
60036	zqhd_002		zq_hd_6	questioninfo_60036	70028
