STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	IsGive	back	Count	TaskID
43200	citanling_item	1	0	20	52001
43201	citanling_item	1	0	20	52002
43202	citanling_item	1	0	20	52003
43203	citanling_item	1	0	20	52004
43204	citanling_item	1	0	20	52005
43205	citanling_item	1	0	20	52006
43206	citanling_item	1	0	20	52007
43207	citanling_item	1	0	20	52008
43208	citanling_item1	1	0	20	52009
43209	citanling_item	1	0	20	52030
43210	citanling_item	1	0	20	52031
43211	citanling_item	1	0	20	52032
43212	citanling_item	1	0	20	52033
43213	citanling_item	1	0	20	52034
43214	citanling_item	1	0	20	52035
43215	citanling_item	1	0	20	52051
43216	citanling_item	1	0	20	52057
43217	citanling_item	1	0	20	52052
43218	citanling_item	1	0	20	52055
43219	citanling_item	1	0	20	52053
43220	citanling_item	1	0	20	52054
43221	citanling_item	1	0	20	52056
43222	citanling_item	1	0	20	52058
43225	citanling_item	1	0	20	52087
43224	citanling_item	1	0	20	52083
43223	citanling_item	1	0	20	52082
43226	citanling_item	1	0	20	52088
43227	citanling_item	1	0	20	52091
