STRING	STRING	STRING	STRING	STRING	STRING
ID	ItemId	IsGive	back	Count	TaskID
32840	taskitem_hy053	1	0	1	82806
32841		1	1	1	
32842		1	1	1	
32843		1	1	1	
32844		1	1	1	
32845		1	1	1	
32846		1	1	1	
32847		1	1	1	
32848		1	1	1	
32849		1	1	1	
32850		1	1	1	
32851		1	1	1	
32852		1	1	1	
32853		1	1	1	
32854		1	1	1	
32855		1	1	1	
32856		1	1	1	
32857		1	1	1	
32858		1	1	1	
32859		1	1	1	
32860		1	1	1	
32861		1	1	1	
32862		1	1	1	
32863		1	1	1	
32864		1	1	1	
32865		1	1	1	
32866		1	1	1	
32867		1	1	1	
32868		1	1	1	
32869		1	1	1	
32870		1	1	1	
32871		1	1	1	
32872		1	1	1	
32873		1	1	1	
32874		1	1	1	
32875		1	1	1	
32876		1	1	1	
32877		1	1	1	
32878		1	1	1	
32879		1	1	1	
32880		1	1	1	
32881		1	1	1	
32882		1	1	1	
