STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
12600	yhg_027	17	DialogID_12600			interactinfo_12600	okmenu_12600	39201	
12601	FuncNpc00616	17	DialogID_12601			interactinfo_12601	okmenu_12601	39201	
12602	yhg_rm_pt_031	281	DialogID_12602	useitem_yhg_006-1|useitem_yhg_007-1		interactinfo_12602	okmenu_12602	39236	
12603	yhg_rm_pt_025	281	DialogID_12603			interactinfo_12603	okmenu_12603	39238	
12604	yhg_005	281	DialogID_12604	useitem_yhg_008-1		interactinfo_12604	okmenu_12604	39241	
12605	baiyinvzi001	17	DialogID_12605			interactinfo_12605	okmenu_12605	39208	
12606	yhg_005	281	DialogID_12606	item_yhg_hd_005-1		interactinfo_12606	okmenu_12606	39242	
12607	banzhu001	17	DialogID_12607			interactinfo_12607	okmenu_12607		
12608	baiyinvzi001	17	DialogID_12608				okmenu_12608		
12609	banzhu001	17	DialogID_12609			interactinfo_12609	okmenu_12609	39204	
12610	baiyinvzi001	17	DialogID_12610	taskitem_yhg_rm001-1		interactinfo_12610	okmenu_12610	39205	
12611	Transschool09A	281	DialogID_12611		taskitem_yhg_rm001-1	interactinfo_12611	okmenu_12611	39205	
12612	cd415	17	DialogID_12612			interactinfo_12612	okmenu_12612	39201	
12613	yhg_004	281	DialogID_12613	item_yhg_hd_003-1	taskitem_yh_002-5	interactinfo_12613	okmenu_12613	39207	
12614	yhg_004	281	DialogID_12614	item_yhg_hd_001-3	taskitem_yh_003-5	interactinfo_12614	okmenu_12614	39207	
12616	Gather_yhg_003	281				interactinfo_12616		39232	
12617	Gather_yhg_003_a	281				interactinfo_12617		39232	
12618	Gather_yhg_004	281				interactinfo_12618		39232	
12619	Gather_yhg_004_a	281				interactinfo_12619		39232	
12620	Gather_yhg_006	281	DialogID_12620			interactinfo_12620	okmenu_12620		
12621	EventNpc_yhg_01	281				interactinfo_12621		39240	
12622	Gather_yhg_007	281		taskitem_yh_013-1		interactinfo_12622		39240	
12624					yhg_huoluomiyao001				
12625			DialogID_12625			interactinfo_12625	okmenu_12625		
12626			DialogID_12626			interactinfo_12626	okmenu_12626		
12627	yhg_001	281	DialogID_12627			interactinfo_12627	okmenu_12627	39512	
12628									
12629	yhg_032	281	DialogID_12629		yhgitem_shunvdan001-1	interactinfo_12629	okmenu_12629	39516	
12630	yhg_033	281	DialogID_12630		yhgitem_shunvdan001-1	interactinfo_12630	okmenu_12630	39516	
12631	yhg_005	281	DialogID_12631	useitem_yhg_010-1|useitem_yhg_011-1|useitem_yhg_012-1		interactinfo_12631	okmenu_12631	39246	
12632	yhg_rm_pt_031	281	DialogID_12632	useitem_yhg_006a-1|useitem_yhg_007a-1		interactinfo_12632	okmenu_12632	39254	
12633	yhg_rm_pt_009	1	DialogID_12633		item_yihuagong_rm_01-1|item_yihuagong_rm_02-1|item_yihuagong_rm_03-1|item_yihuagong_rm_04-1	interactinfo_12633	okmenu_12633		
12634	Gather_yhg_003	281				interactinfo_12634		39248	
12635	Gather_yhg_003_a	281				interactinfo_12635		39248	
12636	Gather_yhg_004	281				interactinfo_12636		39248	
12637	Gather_yhg_004_a	281				interactinfo_12637		39248	
12638	yhg_005	281	DialogID_12638			interactinfo_12638	okmenu_12638	39231	
12639	yhg_005	281	DialogID_12639			interactinfo_12639	okmenu_12639	39247	
12640	EventNpc_yhg_05	17				interactinfo_12640		39201	
12641	yhg_005	281	DialogID_12641	useitem_yhg_008a-1		interactinfo_12641	okmenu_12641	39262	
12642	yhg_005	281	DialogID_12642	item_yhg_hd_005-1		interactinfo_12642	okmenu_12642	39263	
12643	yhg_005	281	DialogID_12643	useitem_yhg_010-1|useitem_yhg_011-1|useitem_yhg_012-1		interactinfo_12643	okmenu_12643	39270	
12644	yhg_qyrw_02	17	DialogID_12644			interactinfo_12644	okmenu_12644	39400	
12646	yhg_001	281	DialogID_12646			interactinfo_12646	okmenu_12646	39408	
12651	yhg_001	281	DialogID_12651			interactinfo_12651	okmenu_12651	39304	
12652	yhg_001	281	DialogID_12652			interactinfo_12652	okmenu_12652	39304	
12653	yhg_rm_pt_006	281	DialogID_12653			interactinfo_12653	okmenu_12653	39304	
12661	yhg_rm_pt_003	281	DialogID_12661		taskitem_yhg_rm_pt_04-5	interactinfo_12661	okmenu_12661		
12662	yhg_rm_pt_003	281	DialogID_12662		taskitem_yhg_rm_pt_02-5	interactinfo_12662	okmenu_12662		
12663	yhg_rm_pt_003	281	DialogID_12663		taskitem_yhg_rm_pt_06-5	interactinfo_12663	okmenu_12663		
