STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
52600	WorldNpc03852	8	DialogID_52600			interactinfo_52600	okmenu_52600	84605	
52601	WorldNpc03859	8	DialogID_52601			interactinfo_52601	okmenu_52601	84606	
52602	WorldNpc03821	8	DialogID_52602			interactinfo_52602	okmenu_52602	84606	
52603	WorldNpc03858	8	DialogID_52603	useitem_84m-1		interactinfo_52603	okmenu_52603	84607	
52604	WorldNpc03890	8	DialogID_52604			interactinfo_52604	okmenu_52604	84608	
52605	WorldNpc03886	8	DialogID_52605			interactinfo_52605	okmenu_52605	84608	
52606	WorldNpc03958	8	DialogID_52606			interactinfo_52606	okmenu_52606	84609	
52607	WorldNpc03888	8	DialogID_52607			interactinfo_52607	okmenu_52607	84610	
52608	WorldNpc03887	8	DialogID_52608			interactinfo_52608	okmenu_52608	84610	
52609	WorldNpc03873	8	DialogID_52609	taskitem_yl019		interactinfo_52609	okmenu_52609	84611	
52610	WorldNpc03958	8	DialogID_52610		taskitem_yl019	interactinfo_52610	okmenu_52610	84611	
52611	WorldNpc03910	8	DialogID_52611			interactinfo_52611	okmenu_52611	84613	
52612	WorldNpc03911	8	DialogID_52612			interactinfo_52612	okmenu_52612	84613	
52613	WorldNpc03910	8	DialogID_52613			interactinfo_52613	okmenu_52613	84614	
52614	WorldNpc03914	8	DialogID_52614			interactinfo_52614	okmenu_52614	84614	
52615	WorldNpc03947	8	DialogID_52615			interactinfo_52615	okmenu_52615	84617	
52616	WorldNpc03832	8	DialogID_52616			interactinfo_52616	okmenu_52616	84617	
52617	WorldNpc03871	8	DialogID_52617			interactinfo_52617	okmenu_52617	84618	
52618	WorldNpc03895	8	DialogID_52618			interactinfo_52618	okmenu_52618	84619	
52619	WorldNpc03896	8	DialogID_52619			interactinfo_52619	okmenu_52619	84619	
52620	WorldNpc03886	8	DialogID_52620			interactinfo_52620	okmenu_52620	84620	
52621	jlg077	8	DialogID_52621			interactinfo_52621	okmenu_52621	84621	
52622	JlgNpc203	8	DialogID_52622			interactinfo_52622	okmenu_52622	84621	
52623	JlgNpc019	8	DialogID_52623			interactinfo_52623	okmenu_52623	84622	
52624	JlgNpc204	8	DialogID_52624	useitem_jlsl001-1		interactinfo_52624	okmenu_52624	84622	
52625	EventNpc84623	8	DialogID_52625			interactinfo_52625	okmenu_52625	84623	
52626	JlgNpc201	8	DialogID_52626			interactinfo_52626	okmenu_52626		
52627	EventNpc84627	8				interactinfo_52627			
52628	EventNpc84628	8				interactinfo_52628		84627	
52629	EventNpc84629	8				interactinfo_52629		84627	
52630	JlgNpc201	8	DialogID_52630			interactinfo_52630	okmenu_52630	84626	
