STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
16502			DialogID_16502			interactinfo_16502	okmenu_16502	30103
16503			DialogID_16503			interactinfo_16503	okmenu_16503	30103
16504			DialogID_16504			interactinfo_16504	okmenu_16504	30104
16506			DialogID_16506			interactinfo_16506	okmenu_16506	30107
16507			DialogID_16507			interactinfo_16507	okmenu_16507	30111
16508			DialogID_16508			interactinfo_16508	okmenu_16508	30112
16511			DialogID_16511			interactinfo_16511	okmenu_16511	30114
16521								
16524	EventNpc_wxj_zyb_002	17				interactinfo_16524		30204
16525	EventNpc_wxj_zyb_003	565				interactinfo_16525		30205
16533						interactinfo_16533		30003
16550						interactinfo_16550		30016
16551						interactinfo_16551		30017
16505	newmp_wxj_rm_shp_005	1	DialogID_16505			interactinfo_16505	okmenu_16505	30106
16513	WorldNpc03816	8	DialogID_16513			interactinfo_16513	okmenu_16513	30120
16514	newmp_wxj_glrm_02	1	DialogID_16514			interactinfo_16514	okmenu_16514	30121
16515	newmp_wxj_glrm_02	1	DialogID_16515			interactinfo_16515	okmenu_16515	30121
16500	newmp_wxj_jgzj_lzy001	1	DialogID_16500	item_wxj_jgjz_002-1		interactinfo_16500	okmenu_16500	
16582	newmp_wxj_09		DialogID_16582		item_wxj_wdl-20	interactinfo_16582	okmenu_16582	30253
16558	newmp_wxj_08		DialogID_16558		item_wxj_wdl-30	interactinfo_16558	okmenu_16558	30256
16559	newmp_wxj_08		DialogID_16559		item_wxj_wdl-20	interactinfo_16559	okmenu_16559	30257
16560	newmp_wxj_08		DialogID_16560		item_wxj_wdl-10	interactinfo_16560	okmenu_16560	30258
16561	newmp_wxj_07		DialogID_16561		item_wxj_wdl-30	interactinfo_16561	okmenu_16561	30260
16562	newmp_wxj_07		DialogID_16562		item_wxj_wdl-20	interactinfo_16562	okmenu_16562	30261
16563	newmp_wxj_07		DialogID_16563		item_wxj_wdl-10	interactinfo_16563	okmenu_16563	30262
16564	newmp_wxj_06		DialogID_16564		item_wxj_wdl-30	interactinfo_16564	okmenu_16564	30264
16565	newmp_wxj_06		DialogID_16565		item_wxj_wdl-20	interactinfo_16565	okmenu_16565	30265
16566	newmp_wxj_06		DialogID_16566		item_wxj_wdl-10	interactinfo_16566	okmenu_16566	30266
16567	newmp_wxj_05		DialogID_16567		item_wxj_wdl-30	interactinfo_16567	okmenu_16567	30268
16568	newmp_wxj_05		DialogID_16568		item_wxj_wdl-20	interactinfo_16568	okmenu_16568	30269
16569	newmp_wxj_05		DialogID_16569		item_wxj_wdl-10	interactinfo_16569	okmenu_16569	30270
16570	newmp_wxj_04		DialogID_16570		item_wxj_wdl-30	interactinfo_16570	okmenu_16570	30272
16571	newmp_wxj_04		DialogID_16571		item_wxj_wdl-20	interactinfo_16571	okmenu_16571	30273
16572	newmp_wxj_04		DialogID_16572		item_wxj_wdl-10	interactinfo_16572	okmenu_16572	30274
16573	newmp_wxj_03		DialogID_16573		item_wxj_wdl-30	interactinfo_16573	okmenu_16573	30276
16574	newmp_wxj_03		DialogID_16574		item_wxj_wdl-20	interactinfo_16574	okmenu_16574	30277
16575	newmp_wxj_03		DialogID_16575		item_wxj_wdl-10	interactinfo_16575	okmenu_16575	30278
16576	newmp_wxj_02		DialogID_16576		item_wxj_wdl-30	interactinfo_16576	okmenu_16576	30280
16577	newmp_wxj_02		DialogID_16577		item_wxj_wdl-20	interactinfo_16577	okmenu_16577	30281
16578	newmp_wxj_02		DialogID_16578		item_wxj_wdl-10	interactinfo_16578	okmenu_16578	30282
16579	newmp_wxj_01		DialogID_16579		item_wxj_wdl-30	interactinfo_16579	okmenu_16579	30284
16580	newmp_wxj_01		DialogID_16580		item_wxj_wdl-20	interactinfo_16580	okmenu_16580	30285
16581	newmp_wxj_01		DialogID_16581		item_wxj_wdl-10	interactinfo_16581	okmenu_16581	30286
16501	newmp_wxj_gujzlcy001	634	DialogID_16501	item_wxj_zlcy_009-1|item_wxj_zlcy_011-1		interactinfo_16501	okmenu_16501	30002
16512	newmp_wxj_jgzj_lzy001		DialogID_16512			interactinfo_16512	okmenu_16512	
16584	EventNpc_wxj_zyb_009	17				interactinfo_16584		30210
16585	EventNpc_wxj_zyb_010	17				interactinfo_16585		30210
16583	EventNpc_wxj_zyb_008	634	DialogID_16583			interactinfo_16583	okmenu_16583	30209
16531	FuncNpc00604	17	DialogID_16531	item_wxj_zyb_003-1		interactinfo_16531	okmenu_16531	30206
16556	newmp_wxj_glrm_01	634	DialogID_16556			interactinfo_16556	okmenu_16556	30122
16534	newmp_wuxian_rumen_005	634	DialogID_16534			interactinfo_16534	okmenu_16534	30124
16557	newmp_wxj_09		DialogID_16557		item_wxj_wdl-10	interactinfo_16557	okmenu_16557	30254
16555	newmp_wxj_glrm_01	634	DialogID_16555			interactinfo_16555	okmenu_16555	30122
16518	newschool_wxj_zyb_001	634	DialogID_16518			interactinfo_16518	okmenu_16518	30200
16523	newschool_wxj_zyb_004	634	DialogID_16523			interactinfo_16523	okmenu_16523	30203
16527	EventNpc_wxj_zyb_005	565				interactinfo_16527		30205
16528	EventNpc_wxj_zyb_006	565				interactinfo_16528		30205
16552	newmp_wxj_01	634	DialogID_16552		item_wxj_zyb_003-1	interactinfo_16552	okmenu_16552	30207
16522	EventNpc_wxj_zyb_001	634				interactinfo_16522		30202
16554	EventNpc_wxj_zyb_007	634				interactinfo_16554		30207
16516	event_wxj_glrm_01	1				interactinfo_16516		30121
16544	newmp_wuxian_rumen_002	634						
16590						interactinfo_16590		30110
16591						interactinfo_16591		30110
16592						interactinfo_16592		30110
16535						interactinfo_16535		30041
16589	newmp_wxj_glrm_01	634				interactinfo_16589		
16519	newschool_wxj_zyb_002	634	DialogID_16519			interactinfo_16519	okmenu_16519	30200
16520	newschool_wxj_zyb_003	634	DialogID_16520			interactinfo_16520	okmenu_16520	30200
16588	EventNpc_wxj_zyb_004	565				interactinfo_16588		30205
16530	FuncNpc00604	17	DialogID_16530		item_wxj_zyb_002-10	interactinfo_16530	okmenu_16530	30206
16532	newmp_wxj_02	17	DialogID_16532			interactinfo_16532	okmenu_16532	30206
16553	newmp_wxj_01	634	DialogID_16553	item_wxj_zyb_004-1		interactinfo_16553	okmenu_16553	30207
16586	newmp_wxj_01	634	DialogID_16586			interactinfo_16586	okmenu_16586	30211
16517		634				interactinfo_16517		30125
16529	FuncNpc00604	17	DialogID_16529			interactinfo_16529	okmenu_16529	30206
16594	newmp_wxj_11		DialogID_16594			interactinfo_16594	okmenu_16594	30032
16593	newmp_wxj_02	634	DialogID_16593	item_wxj_dg_004-1		interactinfo_16593	okmenu_16593	30032
16526		634				interactinfo_16526		30015
16587	newmp_wxj_09		DialogID_16587		item_wxj_wdl-30	interactinfo_16587	okmenu_16587	30252
16595	newmp_wxj_jldh01	634	DialogID_16595			interactinfo_16595	okmenu_16595	30011
16596	newmp_wxj_01	634	DialogID_16596			interactinfo_16596	okmenu_16596	30011
16597	newmp_wxj_01	634	DialogID_16597			interactinfo_16597	okmenu_16597	30011
16598	WorldNpc03816	8	DialogID_16598			interactinfo_16598	okmenu_16598	30012
16599	newmp_wxj_01	634	DialogID_16599			interactinfo_16599	okmenu_16599	30013
16600	newmp_wxj_jldh01	634	DialogID_16600			interactinfo_16600	okmenu_16600	30014
16601	newmp_wxj_04	634	DialogID_16601			interactinfo_16601	okmenu_16601	
16509	newmp_wxj_03	634	DialogID_16509			interactinfo_16509	okmenu_16509	30113
16510	newmp_wxj_04	634	DialogID_16510			interactinfo_16510	okmenu_16510	30113
