STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
3352	WorldNpc02150	19	DialogID_3352			interactinfo_3352	okmenu_3352	22685
3353	EventNpc22689	19	DialogID_3353			interactinfo_3353	okmenu_3353	22689
3356	WorldNpc02146	19	DialogID_3356			interactinfo_3356	okmenu_3356	22697
3355	WorldNpc02144	19	DialogID_3355				okmenu_3355	
3357	WorldNpc02154	19	DialogID_3357			interactinfo_3357	okmenu_3357	22700
3358	WorldNpc02148	19	DialogID_3358			interactinfo_3358	okmenu_3358	
3354	WorldNpc02030	19	DialogID_3354	useitem_021hy-1		interactinfo_3354	okmenu_3354	22690
3362	WorldNpc02146	19	DialogID_3362				okmenu_3362	
3360	WorldNpc02150	19	DialogID_3360	useitem_017hy-1		interactinfo_3360	okmenu_3360	22674
3359	WorldNpc02030	19	DialogID_3359	useitem_022hy-1		interactinfo_3359	okmenu_3359	22696
3351	WorldNpc02146	19	DialogID_3351			interactinfo_3351	okmenu_3351	
3363	Gather00015hy	19	DialogID_3363	useitem_024hy-1		interactinfo_3363	okmenu_3363	
3361	WorldNpc02154	19	DialogID_3361			interactinfo_3361	okmenu_3361	22700
