STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
38720	WorldNpc10519	16	DialogID_38720			interactinfo_38720	okmenu_38720	81900	
38721	WorldNpc10511	16	DialogID_38721	taskitem_136y-1		interactinfo_38721	okmenu_38721	81901	
38722	WorldNpc10510	16	DialogID_38722			interactinfo_38722	okmenu_38722	81902	
38723	WorldNpc10004	16	DialogID_38723			interactinfo_38723	okmenu_38723	81903	
38724	WorldNpc10024	16	DialogID_38724			interactinfo_38724	okmenu_38724	81903	
38725	WorldNpc10500	16	DialogID_38725			interactinfo_38725	okmenu_38725	81904	
38726	WorldNpc10508	16	DialogID_38726			interactinfo_38726	okmenu_38726	81904	
38727	WorldNpc10503	16	DialogID_38727			interactinfo_38727	okmenu_38727	81905	
38728	WorldNpc10516	16	DialogID_38728			interactinfo_38728	okmenu_38728	81906	
38729	WorldNpc10517	16	DialogID_38729			interactinfo_38729	okmenu_38729	81907	
38730	WorldNpc10514	16	DialogID_38730			interactinfo_38730	okmenu_38730	81908	
38731	WorldNpc10515	16	DialogID_38731		taskitem_88-1	interactinfo_38731	okmenu_38731	81909	
38732	WorldNpc10518	16	DialogID_38732	useitem_54y-1		interactinfo_38732	okmenu_38732	81910	
38733	WorldNpc10510	16	DialogID_38733			interactinfo_38733	okmenu_38733	81911	
38734	WorldNpc10510	16	DialogID_38734			interactinfo_38734	okmenu_38734	81911	
38735	WorldNpc10004	16	DialogID_38735			interactinfo_38735	okmenu_38735	81912	
38736	WorldNpc10026	16	DialogID_38736	taskitem_w160-1		interactinfo_38736	okmenu_38736	81912	
38737	WorldNpc10023	16	DialogID_38737			interactinfo_38737	okmenu_38737	81913	
38738	WorldNpc10510	16	DialogID_38738			interactinfo_38738	okmenu_38738	81914	
38740	WorldNpc10518	16	DialogID_38740			interactinfo_38740	okmenu_38740	81916	
38741	WorldNpc10512	16	DialogID_38741		taskitem_85m-1	interactinfo_38741	okmenu_38741		
38739	WorldNpc10506	16	DialogID_38739			interactinfo_38739	okmenu_38739	81915	
