STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
58604	WorldNpc04883	11	DialogID_58604			interactinfo_58604	okmenu_58604	87112	
58605	WorldNpc04577	11	DialogID_58605			interactinfo_58605	okmenu_58605	87115	
58606	WorldNpc04577	11	DialogID_58606			interactinfo_58606	okmenu_58606	87115	
58603	WorldNpc03003	6	DialogID_58603	taskitem_smtz_004-1		interactinfo_58603	okmenu_58603	87111	
58602	WorldNpc02604	10	DialogID_58602	taskitem_smtz_003-1		interactinfo_58602	okmenu_58602	87111	
58601	WorldNpc00212	12	DialogID_58601	taskitem_smtz_001-1		interactinfo_58601	okmenu_58601	87111	
58608	FunnpcClone021007	16	DialogID_58608			interactinfo_58608	okmenu_58608		
58607	wd170	11	DialogID_58607			interactinfo_58607	okmenu_58607	87121	
58609	WorldNpc04401	11	DialogID_58609			interactinfo_58609	okmenu_58609		
58610	wd170	11	DialogID_58610			interactinfo_58610	okmenu_58610	87128	
58611	FunnpcClone021007	16	DialogID_58611			interactinfo_58611	okmenu_58611		
