STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
61012	event_6n_mxm02	15				interactinfo_61012		61010	
61014	event_6n_mxm03	15				interactinfo_61014		61011	
61013	FuncNpc02606	15	DialogID_61013			interactinfo_61013	okmenu_61013	61011	
61015	npc_6n_mxm05	15	DialogID_61015			interactinfo_61015	okmenu_61015	61011	
61016	Transcity03C	15	DialogID_61016			interactinfo_61016	okmenu_61016	61011	
61017	event_6n_mxm04	16				interactinfo_61017		61012	
61018	npc_6n_mxm06	16	DialogID_61018			interactinfo_61018	okmenu_61018	61012	
61019	event_6n_mxm05	16				interactinfo_61019			
61020	event_6n_mxm06	16				interactinfo_61020			
61001	npc_6n_jlg01	17	DialogID_61001			interactinfo_61001	okmenu_61001	61001	
61002	WorldNpc03816	8	DialogID_61002			interactinfo_61002	okmenu_61002		
61003	WorldNpc03003	6	DialogID_61003			interactinfo_61003	okmenu_61003		
61004	WorldNpc03305	7	DialogID_61004			interactinfo_61004	okmenu_61004		
61005	WorldNpc00212	12	DialogID_61005			interactinfo_61005	okmenu_61005		
61006	worldnpc04101	5	DialogID_61006			interactinfo_61006	okmenu_61006		
61007	WorldNpc02201	9	DialogID_61007			interactinfo_61007	okmenu_61007		
61008	WorldNpc04401	11	DialogID_61008			interactinfo_61008	okmenu_61008		
61009	event_6n_mxm01	15				interactinfo_61009		61002	
61010	npc_6n_mxm01	15	DialogID_61010			interactinfo_61010	okmenu_61010	61002	
61021	eventnpc_6n_yxy_001	16	DialogID_61021			interactinfo_61021	okmenu_61021	61026	
61032	eventnpc_6n_yxy_002	16				interactinfo_61032		61035	
61034	npc_6n_yxy_001	3	DialogID_61034			interactinfo_61034	okmenu_61034	61037	
61035	npc_6n_yxy_008	3	DialogID_61035			interactinfo_61035	okmenu_61035	61037	
61036	npc_6n_yxy_009	3	DialogID_61036			interactinfo_61036	okmenu_61036	61037	
61037	WorldNpc11046	15	DialogID_61037			interactinfo_61037	okmenu_61037	61038	
61039	npc_6n_yxy_003	15	DialogID_61039			interactinfo_61039	okmenu_61039	61038	
61038	npc_6n_yxy_002	15	DialogID_61038			interactinfo_61038	okmenu_61038	61038	
61040	npc_6n_yxy_004	15	DialogID_61040			interactinfo_61040	okmenu_61040	61038	
61022	npc_6n_yxy_011	16	DialogID_61022			interactinfo_61022	okmenu_61022	61027	
61033	npc_6n_yxy_006	16	DialogID_61033			interactinfo_61033	okmenu_61033	61036	
61011	npc_6n_mxm03	15	DialogID_61011			interactinfo_61011	okmenu_61011	61003	
61046	event_6n_mxm06	15				interactinfo_61046		61003	
61023	npc_6n_tm01	15				interactinfo_61023			
61047	npc_6n_tm01	15	DialogID_61047			interactinfo_61047	okmenu_61047	61003	
61048	eventnpc_6n_yxy_006	3				interactinfo_61048		61037	
61045	npc_6n_yxy_010	16	DialogID_61045			interactinfo_61045	okmenu_61045	61036	
61030	npc_6n_mxm08	16	DialogID_61030			interactinfo_61030	okmenu_61030	61026	
