STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
15750	npc_nlb_mxm01	15	DialogID_15750			interactinfo_15750	okmenu_15750	21261	
15756	npc_nlb_mxm03	17	DialogID_15756			interactinfo_15756	okmenu_15756	21263	
15757	Event_nlb_mxm07	17	DialogID_15757			interactinfo_15757		21263	
15758	Event_nlb_mxm03	9				interactinfo_15758		21264	
15774	Event_nlb_mxm11	15				interactinfo_15774		21270	
15768	npc_nlb_mxm18	9	DialogID_15768			interactinfo_15768	okmenu_15768	21268	
15769	Event_nlb_mxm10	15	DialogID_15769			interactinfo_15769	okmenu_15769	21269	
15772	npc_nlb_mxm20	15	DialogID_15772			interactinfo_15772	okmenu_15772	21270	
15773	npc_nlb_mxm21	15	DialogID_15773			interactinfo_15773	okmenu_15773	21270	
15776	npc_nlb_ww29	14	DialogID_15776			interactinfo_15776	okmenu_15776	21292	
15780	npc_nlb_ww36	6	DialogID_15780		item_nlb_ww08-1	interactinfo_15780	okmenu_15780	21306	
15816									
15755	Event_nlb_mxm02	17				interactinfo_15755		21262	
15760	npc_nlb_mxm09	9	DialogID_15760			interactinfo_15760	okmenu_15760	21265	
15761	npc_nlb_mxm10	9	DialogID_15761			interactinfo_15761	okmenu_15761	21265	
15762	Event_nlb_mxm06	15	DialogID_15762			interactinfo_15762	okmenu_15762	21266	
15781	npc_nlb_mxm33	15	DialogID_15781			interactinfo_15781	okmenu_15781	21265	
15764	Gather_nlb_mxm01	15				interactinfo_15764		21261	buff_nlb_mxm01
15765	Gather_nlb_mxm02	15				interactinfo_15765		21262	buff_nlb_mxm02
15799	npc_nlb_mxm32	15							
15783	Event_nlb_mxm14	17				interactinfo_15783		21273	
15834	npc_nlb_010	22							
15770	npc_nlb_mxm19	15	DialogID_15770			interactinfo_15770	okmenu_15770	21269	buff_nlb_mxm04
15800	Event_nlb_cc_15800	22				interactinfo_15800		21201	
