STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
46718		24	DialogID_46718			interactinfo_46718	okmenu_46718		
46719		24	DialogID_46719			interactinfo_46719	okmenu_46719		
46720		24	DialogID_46720			interactinfo_46720	okmenu_46720		
46721		24	DialogID_46721			interactinfo_46721	okmenu_46721		
46722		24	DialogID_46722			interactinfo_46722	okmenu_46722		
46723		24	DialogID_46723			interactinfo_46723	okmenu_46723		
46724		24	DialogID_46724			interactinfo_46724	okmenu_46724		
46725		24	DialogID_46725			interactinfo_46725	okmenu_46725		
46726		24	DialogID_46726			interactinfo_46726	okmenu_46726		
46727		24	DialogID_46727			interactinfo_46727	okmenu_46727		
46728		24	DialogID_46728			interactinfo_46728	okmenu_46728		
46729		24	DialogID_46729			interactinfo_46729	okmenu_46729		
46730		24	DialogID_46730			interactinfo_46730	okmenu_46730		
46731		24	DialogID_46731			interactinfo_46731	okmenu_46731		
46732		24	DialogID_46732			interactinfo_46732	okmenu_46732		
46733		24	DialogID_46733			interactinfo_46733	okmenu_46733		
46734		24	DialogID_46734			interactinfo_46734	okmenu_46734		
46735		24	DialogID_46735			interactinfo_46735	okmenu_46735		
46736		24	DialogID_46736			interactinfo_46736	okmenu_46736		
46737		24	DialogID_46737			interactinfo_46737	okmenu_46737		
46738		24	DialogID_46738			interactinfo_46738	okmenu_46738		
46739		24	DialogID_46739			interactinfo_46739	okmenu_46739		
46740		24	DialogID_46740			interactinfo_46740	okmenu_46740		
46741		24	DialogID_46741			interactinfo_46741	okmenu_46741		
46742		24	DialogID_46742			interactinfo_46742	okmenu_46742		
46700	WorldNpc05087	24	DialogID_46700			interactinfo_46700	okmenu_46700	83550	
46701	WorldNpc04976	24	DialogID_46701			interactinfo_46701	okmenu_46701	83551	
46702	WorldNpc04987	24	DialogID_46702			interactinfo_46702	okmenu_46702	83551	
46703	WorldNpc04987	24	DialogID_46703			interactinfo_46703	okmenu_46703	83552	
46704	WorldNpc05108	24	DialogID_46704			interactinfo_46704	okmenu_46704	83553	
46705	WorldNpc05051	24	DialogID_46705			interactinfo_46705	okmenu_46705	83554	
46706	WorldNpc05065	24	DialogID_46706			interactinfo_46706	okmenu_46706	83555	
46707	WorldNpc05065	24	DialogID_46707			interactinfo_46707	okmenu_46707	83555	
46708	WorldNpc05101	24	DialogID_46708			interactinfo_46708	okmenu_46708	83556	
46709	WorldNpc05102	24	DialogID_46709			interactinfo_46709	okmenu_46709	83558	
46710	WorldNpc05097	24	DialogID_46710			interactinfo_46710	okmenu_46710	83558	
46711	WorldNpc05104	24	DialogID_46711			interactinfo_46711	okmenu_46711	83559	
46712	WorldNpc05104	24	DialogID_46712			interactinfo_46712	okmenu_46712	83559	
46713	WorldNpc05107	24	DialogID_46713			interactinfo_46713	okmenu_46713	83560	
46714	WorldNpc05012	24	DialogID_46714			interactinfo_46714	okmenu_46714	83561	
46715	WorldNpc05093	24	DialogID_46715			interactinfo_46715	okmenu_46715	83562	
46716	WorldNpc05094	24	DialogID_46716			interactinfo_46716	okmenu_46716	83563	
46717	WorldNpc04905	24	DialogID_46717			interactinfo_46717	okmenu_46717		
