STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	ActionID
5601	WorldNpc06921	26	DialogID_5601			interactinfo_5601	okmenu_5601		
5603	WorldNpc06926	26	DialogID_5603			interactinfo_5603	okmenu_5603		
5037	WorldNpc04128	5	DialogID_5037	taskitem_x019-1		interactinfo_5037	okmenu_5037	42090	
5038	WorldNpc04203	5	DialogID_5038_1			interactinfo_5038_1	okmenu_5038_1	42103	
5039	Gather00008x	5	DialogID_5039_1	taskitem_x020-1		interactinfo_5039_1	okmenu_5039_1	42110	
5043	Gather00009x	5	DialogID_5043_1	taskitem_x021-1		interactinfo_5043_1	okmenu_5043_1	42117	
5044	WorldNpc04211	5	DialogID_5044_2		taskitem_x021-1	interactinfo_5044_2	okmenu_5044_2	42117	
5049	WorldNpc04204	5	DialogID_5049_2			interactinfo_5049_2	okmenu_5049_2	42103	
5051	WorldNpc05113	24	DialogID_5051	useitem_008x		interactinfo_5051	okmenu_5051	42149	
5053	WorldNpc05115	24	DialogID_5053			interactinfo_5053	okmenu_5053	42155	
5054	WorldNpc05116	24	DialogID_5054_1			interactinfo_5054_1	okmenu_5054_1	42157	
5056	WorldNpc05116	24	DialogID_5056			interactinfo_5056	okmenu_5056	42162	
5064	WorldNpc05116	24	DialogID_5064			interactinfo_5064	okmenu_5064	42181	
5067	WorldNpc05116	24	DialogID_5067			interactinfo_5067	okmenu_5067	42189	
5068	WorldNpc05119	24	DialogID_5068			interactinfo_5068	okmenu_5068	42191	
5069	worldnpc04101	5	DialogID_5069			interactinfo_5069	okmenu_5069	42193	
5073	WorldNpc02131	19	DialogID_5073			interactinfo_5073	okmenu_5073	42201	
5074	WorldNpc02132	19	DialogID_5074			interactinfo_5074	okmenu_5074	42205	
5075	WorldNpc02133	19	DialogID_5075			interactinfo_5075	okmenu_5075	42207	
5076	WorldNpc02131	19	DialogID_5076			interactinfo_5076	okmenu_5076	42208	
5077	WorldNpc02132	19	DialogID_5077			interactinfo_5077	okmenu_5077	42211	
5078	WorldNpc02133	19	DialogID_5078	taskitem_x032-1|taskitem_x033-1		interactinfo_5078	okmenu_5078	42213	
5081	WorldNpc02135	19	DialogID_5081	taskitem_x038-1		interactinfo_5081	okmenu_5081	42226	
5082	WorldNpc02137	19	DialogID_5082			interactinfo_5082	okmenu_5082	42231	
5083	WorldNpc02133	19	DialogID_5083			interactinfo_5083	okmenu_5083	42236	
5243	WorldNpc10568	16	DialogID_5243_1			interactinfo_5243_1	okmenu_5243_1	42288	
5244	WorldNpc10567	16	DialogID_5244_1	useitem_19w-1		interactinfo_5244_1	okmenu_5244_1	42291	
5246	WorldNpc10570	16	DialogID_5246_2	taskitem_w146-1		interactinfo_5246_2	okmenu_5246_2	42293	
5247	WorldNpc10569	16	DialogID_5247_1	taskitem_w149-1		interactinfo_5247_1	okmenu_5247_1	42303	
5248	WorldNpc10571	16	DialogID_5248_1		taskitem_w149-1	interactinfo_5248_1	okmenu_5248_1	42304	
5249	WorldNpc10571	16	DialogID_5249_1			interactinfo_5249_1	okmenu_5249_1	42306	
5250	WorldNpc10573	16	DialogID_5250_1			interactinfo_5250_1	okmenu_5250_1	42309	
5251	EventNpc42313	16				interactinfo_5251_1		42313	
5252	WorldNpc10574	16	DialogID_5252_1			interactinfo_5252_1	okmenu_5252_1	42314	
5253	WorldNpc10574	16	DialogID_5253_2	taskitem_w152-1		interactinfo_5253_2	okmenu_5253_2	42314	
5254	EventNpc42317	16				interactinfo_5254_2		42317	
5255	WorldNpc10572	16	DialogID_5255_1			interactinfo_5255_1	okmenu_5255_1	42321	
5256	WorldNpc02725	10	DialogID_5256_1			interactinfo_5256_1	okmenu_5256_1	42328	
5257	EventNpc42329	10				interactinfo_5257_1		42329	
5258	WorldNpc02732	10	DialogID_5258_3			interactinfo_5258_3	okmenu_5258_3	42329	
5259	WorldNpc02733	10	DialogID_5259_1			interactinfo_5259_1	okmenu_5259_1	42331	
5260	EventNpc42333	10				interactinfo_5260_1		42333	
5261	EventNpc42335	10				interactinfo_5261_1		42335	
5262	WorldNpc02631	10	DialogID_5262_2			interactinfo_5262_2	okmenu_5262_2	42337	
5263	WorldNpc02735	10	DialogID_5263_1			interactinfo_5263_1	okmenu_5263_1	42339	
5264	WorldNpc02631	10	DialogID_5264_1		taskitem_w155-1	interactinfo_5264_1	okmenu_5264_1	42341	
5265	EventNpc42343	10				interactinfo_5265_1		42343	
5266	WorldNpc02739	10	DialogID_5266_2			interactinfo_5266_2	okmenu_5266_2	42343	
5267	WorldNpc02725	10	DialogID_5267_1			interactinfo_5267_1	okmenu_5267_1	42348	
5268	WorldNpc02735	10	DialogID_5268_1			interactinfo_5268_1	okmenu_5268_1	42349	
5269	EventNpc42349	10				interactinfo_5269_2		42349	
5270	EventNpc42363	10				interactinfo_5270_1		42363	
5271	WorldNpc02604	10	DialogID_5271_3		taskitem_w158-1	interactinfo_5271_3	okmenu_5271_3	42363	
5600	WorldNpc06919	26	DialogID_5600			interactinfo_5600	okmenu_5600	42608	
5602	WorldNpc06917	26	DialogID_5602			interactinfo_5602	okmenu_5602	42615	
5604	WorldNpc06916	26	DialogID_5604			interactinfo_5604	okmenu_5604	42629	
5605	WorldNpc06917	26	DialogID_5605			interactinfo_5605	okmenu_5605	42604	
5050	WorldNpc04213	5	DialogID_5050		taskitem_x024	interactinfo_5050	okmenu_5050	42146	
5608	WorldNpc04126	5	DialogID_5608			interactinfo_5608	okmenu_5608	42146	
5057	WorldNpc05118	24	DialogID_5057_1			interactinfo_5057_1	okmenu_5057_1	42166	
5062	WorldNpc05119	24	DialogID_5062_1			interactinfo_5062	okmenu_5062_1	42177	
5063	WorldNpc05119	24	DialogID_5063_2			interactinfo_5063	okmenu_5063_2	42177	
5613	WorldNpc02132	19	DialogID_5613			interactinfo_5613	okmenu_5613	42203	
5201	WorldNpc09207	2	DialogID_5201_1			interactinfo_5201	okmenu_5201_1	42244	
5202	WorldNpc09208	2	DialogID_5202_2			interactinfo_5202	okmenu_5202_2	42244	
5203	WorldNpc09209	2	DialogID_5203_3			interactinfo_5203	okmenu_5203_3	42244	
5204	WorldNpc09210	2	DialogID_5204_1			interactinfo_5204	okmenu_5204_1	42245	
5205	WorldNpc09210	2	DialogID_5205_3	taskitem_w137-1		interactinfo_5205	okmenu_5205_3	42245	
5206	WorldNpc09208	2	DialogID_5206_1			interactinfo_5206	okmenu_5206_1	42246	
5207	WorldNpc09211	2	DialogID_5207_2			interactinfo_5207	okmenu_5207_2	42246	
5208	WorldNpc09212	2	DialogID_5208_3	taskitem_w138-1		interactinfo_5208	okmenu_5208_3	42246	
5209	WorldNpc09211	2	DialogID_5209_4	taskitem_w139-1	taskitem_w138-1	interactinfo_5209	okmenu_5209_4	42246	
5210	WorldNpc09209	2	DialogID_5210_2			interactinfo_5210	okmenu_5210_2	42247	
5216	WorldNpc09215	2	DialogID_5216_1			interactinfo_5216	okmenu_5216_1	42256	
5221	EventNpc42263	2				interactinfo_5221	okmenu_5221	42263	
5237	WorldNpc09219	2	DialogID_5237_1			interactinfo_5237	okmenu_5237_1	42280	
5060	WorldNpc05116	24	DialogID_5060_1			interactinfo_5060	okmenu_5060_1	42174	
5065	WorldNpc05120	24	DialogID_5065			interactinfo_5065	okmenu_5065	42183	
5071	WorldNpc02131	19	DialogID_5071_1			interactinfo_5071	okmenu_5071_1	42198	
5072	WorldNpc02142	19	DialogID_5072_2			interactinfo_5072	okmenu_5072_2	42198	
5084	WorldNpc02140	19	DialogID_5084_1	taskitem_x039-1		interactinfo_5084	okmenu_5084_1	42238	
5085	WorldNpc02135	19	DialogID_5085_2		taskitem_x039-1	interactinfo_5085	okmenu_5085_2	42238	
5041	EventNpc42114	5				interactinfo_5041		42114	
5042	WorldNpc04211	5	DialogID_5042			interactinfo_5042	okmenu_5042	42114	
5200	worldnpc04101	5	DialogID_5200_1		taskitem_w135-1	interactinfo_5200	okmenu_5200_1	42242	
5211	EventNpc42249	2				interactinfo_5211		42249	
5212	WorldNpc09213	2	DialogID_5212_3			interactinfo_5212	okmenu_5212_3	42249	
5213	WorldNpc09214	2	DialogID_5213_1	useitem_13w-1		interactinfo_5213	okmenu_5213_1	42250	
5214	WorldNpc09214	2	DialogID_5214_1	useitem_15w-1		interactinfo_5214	okmenu_5214	42252	
5215	EventNpc42255	2				interactinfo_5215		42255	
5217	EventNpc42258	2				interactinfo_5217	okmenu_5217	42258	
5218	WorldNpc09217	2	DialogID_5218_2			interactinfo_5218	okmenu_5218_2	42258	
5219	WorldNpc09215	2	DialogID_5219_1			interactinfo_5219	okmenu_5219_1	42259	
5220	WorldNpc09207	2	DialogID_5220_1			interactinfo_5220	okmenu_5220_1	42261	
5222	WorldNpc09215	2	DialogID_5222_1			interactinfo_5222	okmenu_5222_1	42265	
5223	WorldNpc09217	2	DialogID_5223_1			interactinfo_5223	okmenu_5223_1	42266	
5224	WorldNpc09219	2	DialogID_5224_2			interactinfo_5224	okmenu_5224_2	42266	
5225	WorldNpc09220	2	DialogID_5225_1			interactinfo_5225	okmenu_5225_1	42268	
5226	WorldNpc09220	2	DialogID_5226_1			interactinfo_5226	okmenu_5226_1	42269	
5227	EventNpc42269	2				interactinfo_5227	okmenu_5227	42269	
5228	WorldNpc09217	2	DialogID_5228_1			interactinfo_5228	okmenu_5228_1	42271	
5229	WorldNpc09217	2	DialogID_5229_1			interactinfo_5229	okmenu_5229_1	42272	
5230	WorldNpc09221	2	DialogID_5230_2			interactinfo_5230	okmenu_5230_2	42272	
5231	WorldNpc09222	2	DialogID_5231_3			interactinfo_5231	okmenu_5231_3	42272	
5232	WorldNpc09223	2	DialogID_5232_2			interactinfo_5232	okmenu_5232_2	42275	
5233	WorldNpc09217	2	DialogID_5233_1			interactinfo_5233	okmenu_5233_1	42276	
