STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
55602	WorldNpc02126	19	DialogID_55602			interactinfo_55602	okmenu_55602	82465	
55603	WorldNpc02126	19	DialogID_55603			interactinfo_55603	okmenu_55603	82465	
55612	WorldNpc02089	19	DialogID_55612			interactinfo_55612	okmenu_55612	82477	
55614	WorldNpc02038	19	DialogID_55614			interactinfo_55614	okmenu_55614	82479	
55615	WorldNpc02127	19	DialogID_55615			interactinfo_55615	okmenu_55615	82486	
55600	WorldNpc02116	19	DialogID_55600		taskitem_224m-1	interactinfo_55600	okmenu_55600	82450	
55601	WorldNpc02116	19	DialogID_55601	taskitem_225m-1		interactinfo_55601	okmenu_55601	82451	
55604	WorldNpc02170	19	DialogID_55604			interactinfo_55604	okmenu_55604	82466	
55605	WorldNpc02169	19	DialogID_55605			interactinfo_55605	okmenu_55605	82470	
55606	WorldNpc02131	19	DialogID_55606		taskitem_233m-1	interactinfo_55606	okmenu_55606	82472	
55607	WorldNpc02088	19	DialogID_55607		taskitem_244m-1	interactinfo_55607	okmenu_55607	82473	
55608	WorldNpc02093	19	DialogID_55608		taskitem_234m-1	interactinfo_55608	okmenu_55608	82474	
55609	WorldNpc02055	19	DialogID_55609		taskitem_235m-1	interactinfo_55609	okmenu_55609	82475	
55610	WorldNpc02171	19	DialogID_55610			interactinfo_55610	okmenu_55610	82476	
55611	WorldNpc02091	19	DialogID_55611	taskitem_236m-1		interactinfo_55611	okmenu_55611	82476	
55613	WorldNpc02116	19	DialogID_55613		taskitem_237m-1	interactinfo_55613	okmenu_55613	82478	
55616	WorldNpc02093	19	DialogID_55616	taskitem_243m-1		interactinfo_55616	okmenu_55616	82487	
55617	WorldNpc02001	19	DialogID_55617		taskitem_245m-1	interactinfo_55617	okmenu_55617	82477,82490	
55618	WorldNpc02131	19	DialogID_55618			interactinfo_55618	okmenu_55618		
