STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
53603	WorldNpc02393	9	DialogID_53603			interactinfo_53603	okmenu_53603	84781	
53605	WorldNpc02377	9	DialogID_53605			interactinfo_53605	okmenu_53605	84783	
53615	WorldNpc02376	9	DialogID_53615	taskitem_46sl-1		interactinfo_53615	okmenu_53615	84783	
53609	WorldNpc02399	9	DialogID_53609	taskitem_35sl-1		interactinfo_53609	okmenu_53609	84787	
53619	WorldNpc02493	9	DialogID_53619	taskitem_36sl-1		interactinfo_53619	okmenu_53619	84787	
53607	WorldNpc02382	9	DialogID_53607	taskitem_68sl-1		interactinfo_53607	okmenu_53607	84785	
53617	WorldNpc02595	9	DialogID_53617	taskitem_75sl-1		interactinfo_53617	okmenu_53617	84785	
53620	WorldNpc02373	9	DialogID_53620	taskitem_27sl-1		interactinfo_53620	okmenu_53620	84818	
53621	WorldNpc02376	9	DialogID_53621	taskitem_68sl-1		interactinfo_53621	okmenu_53621	84819	
53622	WorldNpc02367	9	DialogID_53622	taskitem_117sl-1		interactinfo_53622	okmenu_53622	84820	
53623	WorldNpc02378	9	DialogID_53623	taskitem_125sl-1		interactinfo_53623	okmenu_53623	84821	
53630	WorldNpc02389	9	DialogID_53630	taskitem_120sl-1		interactinfo_53630	okmenu_53630	84821	
53624	WorldNpc02596	9	DialogID_53624	taskitem_44sl-1		interactinfo_53624	okmenu_53624	84822	
53631	WorldNpc02365	9	DialogID_53631	taskitem_48sl-1		interactinfo_53631	okmenu_53631	84822	
53625	WorldNpc02388	9	DialogID_53625	taskitem_163sl-1		interactinfo_53625	okmenu_53625	84823	
53632	WorldNpc02362	9	DialogID_53632	taskitem_164sl-1		interactinfo_53632	okmenu_53632	84823	
53626	WorldNpc02599	9	DialogID_53626	taskitem_154sl-1		interactinfo_53626	okmenu_53626	84824	
53633	WorldNpc02598	9	DialogID_53633	taskitem_152sl-1		interactinfo_53633	okmenu_53633	84824	
53627	WorldNpc02377	9	DialogID_53627	taskitem_160sl-3		interactinfo_53627	okmenu_53627	84825	
53628	WorldNpc02364	9	DialogID_53628	taskitem_178sl-1		interactinfo_53628	okmenu_53628	84826	
53635	WorldNpc02365	9	DialogID_53635	taskitem_179sl-1		interactinfo_53635	okmenu_53635	84826	
53629	WorldNpc02378	9	DialogID_53629	taskitem_158sl-1		interactinfo_53629	okmenu_53629	84827	
53636	WorldNpc02381	9	DialogID_53636	taskitem_166sl-1		interactinfo_53636	okmenu_53636	84827	
53637	WorldNpc02596	9	DialogID_53637	taskitem_24sl_1		interactinfo_53637	okmenu_53637		
53604	WorldNpc02389	9	DialogID_53604	taskitem_191sl-1		interactinfo_53604	okmenu_53604	84782	
53614	WorldNpc02496	9	DialogID_53614	taskitem_206sl-1		interactinfo_53614	okmenu_53614	84782	
53616	WorldNpc02364	9	DialogID_53616	taskitem_25sl-1		interactinfo_53616	okmenu_53616	84784	
53606	WorldNpc02596	9	DialogID_53606	taskitem_103sl-1		interactinfo_53606	okmenu_53606	84784	
53608	WorldNpc02381	9	DialogID_53608	taskitem_182sl-2		interactinfo_53608	okmenu_53608	84786	
53618	WorldNpc02492	9	DialogID_53618	taskitem_162sl-2		interactinfo_53618	okmenu_53618	84786	
53601	WorldNpc02384	9	DialogID_53601	taskitem_168sl-1		interactinfo_53601	okmenu_53601	84779	
53611	WorldNpc02383	9	DialogID_53611	taskitem_93sl-1		interactinfo_53611	okmenu_53611	84779	
53600	WorldNpc02490	9	DialogID_53600	taskitem_107sl-1		interactinfo_53600	okmenu_53600	84778	
53610	WorldNpc02393	9	DialogID_53610	taskitem_108sl-1		interactinfo_53610	okmenu_53610	84778	
53602	WorldNpc02373	9	DialogID_53602	taskitem_172sl-1		interactinfo_53602	okmenu_53602	84780	
53612	WorldNpc02395	9	DialogID_53612	taskitem_55sl-1		interactinfo_53612	okmenu_53612	84780	
53660	WorldNpc02596	9	DialogID_53660	taskitem_24sl-1		interactinfo_53660	okmenu_53660	84851	
53641	WorldNpc02497	9	DialogID_53641	taskitem_39sl-1		interactinfo_53641	okmenu_53641	84854	
53643	WorldNpc02281	9	DialogID_53643	taskitem_148sl-1		interactinfo_53643	okmenu_53643	84858	
53644	WorldNpc02596	9	DialogID_53644	taskitem_215sl-1		interactinfo_53644	okmenu_53644	84861	
53634	WorldNpc02380	9	DialogID_53634	taskitem_159sl-1		interactinfo_53634	okmenu_53634	84825	
53640	WorldNpc02364	9	DialogID_53640	taskitem_44sl-1		interactinfo_53640	okmenu_53640	84852	
53642	WorldNpc02391	9	DialogID_53642		taskitem_222sl-1	interactinfo_53642	okmenu_53642		
53646	WorldNpc02280	9	DialogID_53646	taskitem_222sl-1		interactinfo_53646	okmenu_53646	84856	
53662	WorldNpc02599	9	DialogID_53662			interactinfo_53662	okmenu_53662	84867	
53663	WorldNpc02599	9	DialogID_53663			interactinfo_53663	okmenu_53663	84867	
51664								84869	
53664	WorldNpc02396	9	DialogID_53664			interactinfo_53664	okmenu_53664		
53661	WorldNpc02597	9	DialogID_53661		taskitem_54b-1	interactinfo_53661	okmenu_53661	84866	
53613	WorldNpc02487	9	DialogID_53613	taskitem_192sl-1		interactinfo_53613	okmenu_53613	84781	
