STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
31793	WorldNpc00029	1	DialogID_31793			interactinfo_31793	okmenu_31793	80194
31796	WorldNpc00112	1	DialogID_31796			interactinfo_31796	okmenu_31796	
31794	WorldNpc00043	1	DialogID_31794			interactinfo_31794	okmenu_31794	
31804	WorldNpc00043	1	DialogID_31804			interactinfo_31804	okmenu_31804	80214
31806	WorldNpc00042	1	DialogID_31806		taskitem_107y	interactinfo_31806	okmenu_31806	
31805	WorldNpc00043	1	DialogID_31805	useitem_47y-1		interactinfo_31805	okmenu_31805	80214
31797	WorldNpc00113	1	DialogID_31797			interactinfo_31797	okmenu_31797	80209
31798	WorldNpc00114	1	DialogID_31798			interactinfo_31798	okmenu_31798	80209
31803	WorldNpc00052	1	DialogID_31803			interactinfo_31803	okmenu_31803	80213
31799	WorldNpc00099	1	DialogID_31799	taskitem_103y-1		interactinfo_31799	okmenu_31799	80211
31800	WorldNpc00029	1	DialogID_31800		taskitem_103y-1	interactinfo_31800	okmenu_31800	80211
31795	WorldNpc00113	1	DialogID_31795			interactinfo_31795	okmenu_31795	80208
31801	WorldNpc00030	1	DialogID_31801			interactinfo_31801	okmenu_31801	80212
31802	WorldNpc00012	1	DialogID_31802	taskitem_106y-1		interactinfo_31802	okmenu_31802	80213
31807	WorldNpc00115	1	DialogID_31807			interactinfo_31807	okmenu_31807	80215
31792	WorldNpc00127	1	DialogID_31792			interactinfo_31792	okmenu_31792	
