STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
46616		24	DialogID_46616			interactinfo_46616	okmenu_46616		
46617		24	DialogID_46617			interactinfo_46617	okmenu_46617		
46618		24	DialogID_46618			interactinfo_46618	okmenu_46618		
46619		24	DialogID_46619			interactinfo_46619	okmenu_46619		
46620		24	DialogID_46620			interactinfo_46620	okmenu_46620		
46621		24	DialogID_46621			interactinfo_46621	okmenu_46621		
46622		24	DialogID_46622			interactinfo_46622	okmenu_46622		
46623		24	DialogID_46623			interactinfo_46623	okmenu_46623		
46624		24	DialogID_46624			interactinfo_46624	okmenu_46624		
46625		24	DialogID_46625			interactinfo_46625	okmenu_46625		
46626		24	DialogID_46626			interactinfo_46626	okmenu_46626		
46627		24	DialogID_46627			interactinfo_46627	okmenu_46627		
46628		24	DialogID_46628			interactinfo_46628	okmenu_46628		
46629		24	DialogID_46629			interactinfo_46629	okmenu_46629		
46630		24	DialogID_46630			interactinfo_46630	okmenu_46630		
46631		24	DialogID_46631			interactinfo_46631	okmenu_46631		
46632		24	DialogID_46632			interactinfo_46632	okmenu_46632		
46633		24	DialogID_46633			interactinfo_46633	okmenu_46633		
46634		24	DialogID_46634			interactinfo_46634	okmenu_46634		
46635		24	DialogID_46635			interactinfo_46635	okmenu_46635		
46636		24	DialogID_46636			interactinfo_46636	okmenu_46636		
46637		24	DialogID_46637			interactinfo_46637	okmenu_46637		
46638		24	DialogID_46638			interactinfo_46638	okmenu_46638		
46639		24	DialogID_46639			interactinfo_46639	okmenu_46639		
46640		24	DialogID_46640			interactinfo_46640	okmenu_46640		
46641		24	DialogID_46641			interactinfo_46641	okmenu_46641		
46642		24	DialogID_46642			interactinfo_46642	okmenu_46642		
46600	WorldNpc05122	24	DialogID_46600			interactinfo_46600	okmenu_46600	83501	
46601	WorldNpc04903	24	DialogID_46601			interactinfo_46601	okmenu_46601	83502	
46602	WorldNpc04939	24	DialogID_46602			interactinfo_46602	okmenu_46602	83503	
46603	WorldNpc04903	24	DialogID_46603			interactinfo_46603	okmenu_46603	83506	
46604	WorldNpc05143	24	DialogID_46604			interactinfo_46604	okmenu_46604	83507	
46605	WorldNpc05076	24	DialogID_46605			interactinfo_46605	okmenu_46605	83507	
46606	WorldNpc05143	24	DialogID_46606			interactinfo_46606	okmenu_46606	83508	
46607	WorldNpc05143	24	DialogID_46607			interactinfo_46607	okmenu_46607	83508	
46608	WorldNpc05062	24	DialogID_46608			interactinfo_46608	okmenu_46608	83509	
46609	WorldNpc05092	24	DialogID_46609			interactinfo_46609	okmenu_46609	83514	
46611	WorldNpc05076	24	DialogID_46611			interactinfo_46611	okmenu_46611	83515	
46610	WorldNpc05076	24	DialogID_46610			interactinfo_46610	okmenu_46610	83515	
46612	WorldNpc05059	24	DialogID_46612			interactinfo_46612	okmenu_46612	83516	
46613	WorldNpc05042	24	DialogID_46613			interactinfo_46613	okmenu_46613	83516	
46614	WorldNpc05125	24	DialogID_46614			interactinfo_46614	okmenu_46614	83516	
46615	WorldNpc05042	24	DialogID_46615			interactinfo_46615	okmenu_46615	83516	
