STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	BufferID
15501	npc_xdm_mxm	14	DialogID_15501			interactinfo_15501	okmenu_15501	20801	
15508	npc_xdm_004	15	DialogID_15508			interactinfo_15508	okmenu_15508	20803	
15514	npc_xdm_007	15	DialogID_15514			interactinfo_15514	okmenu_15514	20805	
15515	Event_xdm_002	15	DialogID_15515			interactinfo_15515	okmenu_15515	20805	
15502	Event_xdm_001	15	DialogID_15502			interactinfo_15502	okmenu_15502	20801	
15510	npc_xdm_005	15	DialogID_15510		item_xdm_005-1	interactinfo_15510	okmenu_15510	20804	
15506	npc_xdm_002	15	DialogID_15506		item_xdm_001-1	interactinfo_15506	okmenu_15506	20802	
15507	npc_xdm_003	15	DialogID_15507			interactinfo_15507	okmenu_15507	20803	
15512	npc_xdm_009	15	DialogID_15512		item_xdm_003	interactinfo_15512	okmenu_15512		
15513	npc_xdm_006	15	DialogID_15513		item_xdm_003	interactinfo_15513	okmenu_15513		
15516	npc_xdm_008	15	DialogID_15516			interactinfo_15516	okmenu_15516	20805	
15517	npc_xdm_007	15	DialogID_15517			interactinfo_15517	okmenu_15517	20805	
15509	npc_xdm_005	15	DialogID_15509	item_xdm_004-1		interactinfo_15509	okmenu_15509	20804	
15518	Event_xdm_003	13				interactinfo_15518		20806	
15519	Event_xdm_004	13				interactinfo_15519		20806	buff_task_20806_1
15505	npc_xdm_011	15	DialogID_15505	item_xdm_001-1		interactinfo_15505	okmenu_15505	20802	
15511	npc_xdm_012	15	DialogID_15511	item_xdm_005-1		interactinfo_15511	okmenu_15511	20804	
15521	Gather_xdm_kyf_01	13				interactinfo_15521		20806	buff_task_20806
15522		13				interactinfo_15522		20807	
15529	npc_xdm_kyf_011	13	DialogID_15529			interactinfo_15529	okmenu_15529	20810	
15599	NPC_xdm_wj_11		DialogID_15599			interactinfo_15599	okmenu_15599	20910	
15600	NPC_xdm_wj_11		DialogID_15600			interactinfo_15600	okmenu_15600	20910	
15601	NPC_xdm_wj_11		DialogID_15601			interactinfo_15601	okmenu_15601	20910	
15602	NPC_xdm_wj_11		DialogID_15602			interactinfo_15602	okmenu_15602	20910	
15603	NPC_xdm_wj_11		DialogID_15603			interactinfo_15603	okmenu_15603	20910	
15528	Event_xdm_006	13	DialogID_15528			interactinfo_15528	okmenu_15528		
15596	NPC_xdm_wj_07	1	DialogID_15596			interactinfo_15596	okmenu_15596	20903	
15534	npc_xdm_016	5	DialogID_15534			interactinfo_15534	okmenu_15534	20813	
15537	npc_xdm_013	5	DialogID_15537		item_xdm_011-1	interactinfo_15537	okmenu_15537	20814	
15530	npc_xdm_014	2	DialogID_15530			interactinfo_15530	okmenu_15530	20811	
15538	Event_xdm_011	2	DialogID_15538			interactinfo_15538	okmenu_15538	20811	
15656									
15658	npc_xdm_ww07		DialogID_15658		item_xdm_ww04	interactinfo_15658	okmenu_15658		
15539	Event_xdm_014	2				interactinfo_15539		20812	
15540	npc_xdm_013	5	DialogID_15540	item_xdm_012		interactinfo_15540	okmenu_15540		
15655	npc_xdm_ww01		DialogID_15655		item_xdm_ww01	interactinfo_15655	okmenu_15655		
15659	npc_xdm_ww08		DialogID_15659	item_xdm_ww04		interactinfo_15659	okmenu_15659		
15660	npc_xdm_ww06		DialogID_15660			interactinfo_15660	okmenu_15660		
15661	npc_xdm_ww02		DialogID_15660			interactinfo_15661	okmenu_15660		
15571	Npc_xdm_gdj_xhd_001	552	DialogID_15571			interactinfo_15571	okmenu_15571	20893	
15572	xdm_xianglu_gdj	552	DialogID_15572			interactinfo_15572	okmenu_15572	20896	
15531	npc_xdm_140	2	DialogID_15531			interactinfo_15531	okmenu_15531	20812	
15532	npc_xdm_141	2	DialogID_15532			interactinfo_15532	okmenu_15532	20815	
15520	npc_xdm_kyf_012	13	DialogID_15520			interactinfo_15520	okmenu_15520	20806	
15573	Npc_xdm_gdj_xhd_007	552	DialogID_15573			interactinfo_15573	okmenu_15573	20897	
15525	Event_xdm_005	13				interactinfo_15525			
