STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
31371	funnpcclone001032							
31326								
31300	WorldNpc09846	17	DialogID_31300			interactinfo_31300	okmenu_31300	
31343	WorldNpc02365	9	DialogID_31343			interactinfo_31343	okmenu_31343	
31321	mac_ec_clone00101	27				interactinfo_31321		
31302	funnpcclone001030	17	DialogID_31302	TaskItemClone_001031-1		interactinfo_31302	okmenu_31302	
31342	funnpcclone001032	9	DialogID_31342		TaskItemClone_001031-1	interactinfo_31342	okmenu_31342	
31306	funnpcclone001033	9	DialogID_31306		TaskItemClone_001032-1	interactinfo_31306	okmenu_31306	
31352	GatherClone001015				TaskItemClone_001035-1	interactinfo_31352		5001
31365	funnpcclone001032		DialogID_31365	TaskItemClone_001032-1		interactinfo_31365	okmenu_31365	
31362	GatherClone001011	27		TaskItemClone_001036-1		interactinfo_31362		
31361	GatherClone001013	27				interactinfo_31361		
31363	GatherClone001014	27				interactinfo_31363		
31364	funnpcclone001032	9	DialogID_31364	TaskItemClone_001032-1	TaskItemClone_001036-1	interactinfo_31364	okmenu_31364	
31374	funnpcclone001033	9	DialogID_31374			interactinfo_31374	okmenu_31374	
