STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
58701	WorldNpc03003	6	DialogID_58701			interactinfo_58701	okmenu_58701	87200	
58702	WorldNpc03012	6	DialogID_58702			interactinfo_58702	okmenu_58702	87201	
58703	WorldNpc03003	6	DialogID_58703			interactinfo_58703	okmenu_58703	87202	
58704	WorldNpc03013	6	DialogID_58704			interactinfo_58704	okmenu_58704	87203	
58705	WorldNpc03013	6	DialogID_58705			interactinfo_58705	okmenu_58705	87204	
58706	GB_smtz_002	6	DialogID_58706			interactinfo_58706	okmenu_58706	87219	
58707	GB_smtz_002	6	DialogID_58707			interactinfo_58707	okmenu_58707	87219	
58711	gb291	6	DialogID_58711			interactinfo_58711	okmenu_58711	87214	
58712	gb291	6	DialogID_58712			interactinfo_58712	okmenu_58712	87214	
58710	WorldNpc02604	10	DialogID_58710	taskitem_smtz_003-1		interactinfo_58710	okmenu_58710	87212	
58708	WorldNpc04401	11	DialogID_58708	taskitem_smtz_002-1		interactinfo_58708	okmenu_58708	87212	
58709	WorldNpc00212	12	DialogID_58709	taskitem_smtz_001-1		interactinfo_58709	okmenu_58709	87212	
58713	FunnpcClone007601	11	DialogID_58713		taskitem_yl102-1	interactinfo_58713	okmenu_58713	87221	
58714	EventNpc87223	16	DialogID_58714			interactinfo_58714			
58715	WorldNpc03003	6	DialogID_58715			interactinfo_58715	okmenu_58715		
