STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
45825	WorldNpc07632	23	DialogID_45825			interactinfo_45825	okmenu_45825	83450	
45826	WorldNpc07634	23	DialogID_45826			interactinfo_45826	okmenu_45826	83451	
45827	WorldNpc07635	23	DialogID_45827			interactinfo_45827	okmenu_45827	83452	
45828	WorldNpc07636	23	DialogID_45828	useitem_80m-1		interactinfo_45828	okmenu_45828	83453	
45830	WorldNpc07639	23	DialogID_45830			interactinfo_45830	okmenu_45830	83454	
45831	WorldNpc07640	23	DialogID_45831			interactinfo_45831	okmenu_45831	83455	
45832	WorldNpc07641	23	DialogID_45832			interactinfo_45832	okmenu_45832	83456	
45833	WorldNpc07641	23	DialogID_45833			interactinfo_45833	okmenu_45833	83456	
45834	WorldNpc07642	23	DialogID_45834			interactinfo_45834	okmenu_45834	83457	
45835	WorldNpc07643	23	DialogID_45835			interactinfo_45835	okmenu_45835	83458	
45836	WorldNpc07643	23	DialogID_45836			interactinfo_45836	okmenu_45836	83458	
45837	WorldNpc07644	23	DialogID_45837			interactinfo_45837	okmenu_45837	83459	
45838	WorldNpc07644	23	DialogID_45838			interactinfo_45838	okmenu_45838	83460	
45839	WorldNpc07644	23	DialogID_45839			interactinfo_45839	okmenu_45839	83460	
45840	WorldNpc07645	23	DialogID_45840			interactinfo_45840	okmenu_45840	83461	
45841	WorldNpc07646	23	DialogID_45841			interactinfo_45841	okmenu_45841	83462	
45842	WorldNpc07647	23	DialogID_45842			interactinfo_45842	okmenu_45842	83463	
45843	WorldNpc07648	23	DialogID_45843			interactinfo_45843	okmenu_45843	83464	
45829	WorldNpc07638	23	DialogID_45829			interactinfo_45829	okmenu_45829	83454	
