STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
41001	WorldNpc04851	11	DialogID_41001		taskitem_11001-1	interactinfo_41001		18606
41002	WorldNpc04583	11	DialogID_41002		taskitem_11003-1	interactinfo_41002	okmenu_41002	18609
41003	WorldNpc04401	11	DialogID_41003		taskitem_11008-1	interactinfo_41003	okmenu_41003	18612
41004	WorldNpc04585	11	DialogID_41004			interactinfo_41004		18613
41005	WorldNpc04593	11	DialogID_41005_1			interactinfo_41005_1	okmenu_41005_1	18616
41006	WorldNpc04573	11	DialogID_41006_2			interactinfo_41006_2	okmenu_41006_2	18616
41007	WorldNpc04573	11	DialogID_41007			interactinfo_41007		18618
41009	WorldNpc04801	11	DialogID_41009_2			interactinfo_41009_2	okmenu_41009_2	18619
41010	WorldNpc04587	11	DialogID_41010			interactinfo_41010		18620
41011	WorldNpc04588	11	DialogID_41011		taskitem_11004-1	interactinfo_41011	okmenu_41011	18624
41012	WorldNpc04728	11	DialogID_41012			interactinfo_41012		18626
41013	WorldNpc04716	11	DialogID_41013_1			interactinfo_41013_1		18627
41014	WorldNpc04735	11	DialogID_41014_2			interactinfo_41014_2		18627
41015	WorldNpc04736	11	DialogID_41015_3			interactinfo_41015_3		18627
41016	WorldNpc04734	11	DialogID_41016		taskitem_11005-1	interactinfo_41016		18628
41017	WorldNpc04734	11	DialogID_41017			interactinfo_41017	okmenu_41017	18629
41018	WorldNpc04589	11	DialogID_41018_1			interactinfo_41018_1		18630
41019	WorldNpc04589	11	DialogID_41019_2			interactinfo_41019_2		18630
41020	WorldNpc04578	11	DialogID_41020_1			interactinfo_41020_1		18633
41021	WorldNpc04802	11	DialogID_41021_2			interactinfo_41021_2		18633
41022	WorldNpc04564	11	DialogID_41022_3			interactinfo_41022_3		18633
41023	WorldNpc04578	11	DialogID_41023_1	taskitem_11006-1		interactinfo_41023_1		18638
41024	WorldNpc04551	11	DialogID_41024_2		taskitem_11006-1	interactinfo_41024_2		18638
41025	WorldNpc04563	11	DialogID_41025		taskitem_11007-1	interactinfo_41025		18639
41026	WorldNpc04581	11	DialogID_41026			interactinfo_41026		18601
41008	WorldNpc04801	11	DialogID_41008_1			interactinfo_41008_1		18619
41030	FunnpcClone007008	11	DialogID_41030	key_wd_tong01;key_wd_shuazi		interactinfo_41030		18710
41031	WorldNpc04401	11	DialogID_41031			interactinfo_41031		18710
41033	WorldNpc04617	11	DialogID_41033	key_wd_tang		interactinfo_41033		18710
41034	WorldNpc04401	11	DialogID_41034		key_wd_tang	interactinfo_41034		18710
41032	WorldNpc04617	11	DialogID_41032			interactinfo_41032	okmenu_41032	18710
41039	FunnpcClone007008	11	DialogID_41039			interactinfo_41039	okmenu_41039	18712
41041	WorldNpc04455	11	DialogID_41041			interactinfo_41041	okmenu_41041	18719
41042	WorldNpc04456	11	DialogID_41042			interactinfo_41042	okmenu_41042	18722
41043	WorldNpc04837	11	DialogID_41043			interactinfo_41043	okmenu_41043	18725
41035	FunnpcClone007008	11	DialogID_41035			interactinfo_41035	okmenu_41035	18714
41037	WorldNpc04837	11	DialogID_41037	key_wudang_jidan-5		interactinfo_41037	okmenu_41037	18726
41052	FunnpcClone007005	11	DialogID_41052			interactinfo_41052	okmenu_41052	18735
41053	WorldNpc01302	14	DialogID_41053			interactinfo_41053	okmenu_41053	18735
41054	WorldNpc01307	14	DialogID_41054			interactinfo_41054	okmenu_41054	18736
41055	WorldNpc01324	14	DialogID_41055			interactinfo_41055	okmenu_41055	18736
41056	Transcity02F	14	DialogID_41056			interactinfo_41056	okmenu_41056	18737
41058	WorldNpc01323	14	DialogID_41058			interactinfo_41058	okmenu_41058	18740
41059	qy_wd_qds	14	DialogID_41059			interactinfo_41059	okmenu_41059	18741
41036	FunnpcClone007008	11	DialogID_41036			interactinfo_41036	okmenu_41036	18713
41038	WorldNpc04401	11	DialogID_41038	key_wdschool3n_13-1	key_wudang_jidan-5	interactinfo_41038	okmenu_41038	18726
41057	WorldNpc01307	14	DialogID_41057			interactinfo_41057	okmenu_41057	18739
41060	WorldNpc01307	14	DialogID_41060			interactinfo_41060	okmenu_41060	18742
41063	123	65				interactinfo_41063		
41064	456	65				interactinfo_41064		
41040	WorldNpc04401	11	DialogID_41040			interactinfo_41040	okmenu_41040	18715
41061	FunnpcClone007005	11	DialogID_41061			interactinfo_41061	okmenu_41061	18743,18762
41051	wd051	11	DialogID_41051			interactinfo_41051	okmenu_41051	18734
41050	WorldNpc04879	11	DialogID_41050			interactinfo_41050	okmenu_41050	18733
41049	WorldNpc04420	11	DialogID_41049		key_wudang_jindancao-5;key_wudang_nanminghua-5	interactinfo_41049	okmenu_41049	18732
41066	npc_qygp_dy_yyc	14	DialogID_41066	skillitem_qy_zhuoxiaoji-1		interactinfo_41066	okmenu_41066	18767
41048	WorldNpc04402	11	DialogID_41048			interactinfo_41048	okmenu_41048	18731
41067	Event_qygp_dy_18764	14				interactinfo_41067		
41065	WorldNpc04879	11	DialogID_41065			interactinfo_41065	okmenu_41065	18766
41047	WorldNpc04405	11	DialogID_41047			interactinfo_41047	okmenu_41047	18730
41046	WorldNpc04727	11	DialogID_41046			interactinfo_41046	okmenu_41046	18729
41045	WorldNpc04482	11	DialogID_41045			interactinfo_41045	okmenu_41045	18728
41044	WorldNpc04743	11	DialogID_41044			interactinfo_41044	okmenu_41044	18727
41062	WorldNpc04401	11	DialogID_41062			interactinfo_41062	okmenu_41062	18714
