STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
56841	WorldNpc06682	20	DialogID_56841			interactinfo_56841	okmenu_56841	82800	
56842	WorldNpc06682	20	DialogID_56842			interactinfo_56842	okmenu_56842	82800	
56840	WorldNpc06683	20	DialogID_56840			interactinfo_56840	okmenu_56840	82800	
56843	WorldNpc06503	20	DialogID_56843			interactinfo_56843	okmenu_56843	82801	
56844	WorldNpc06503	20	DialogID_56844			interactinfo_56844	okmenu_56844	82801	
56845	WorldNpc06503	20	DialogID_56845			interactinfo_56845	okmenu_56845	82801	
56846	WorldNpc06503	20	DialogID_56846			interactinfo_56846	okmenu_56846	82801	
56847	WorldNpc06503	20	DialogID_56847			interactinfo_56847	okmenu_56847	82802	
56848	WorldNpc06503	20	DialogID_56848			interactinfo_56848	okmenu_56848	82802	
56849	WorldNpc06503	20	DialogID_56849			interactinfo_56849	okmenu_56849	82802	
56850	WorldNpc06503	20	DialogID_56850			interactinfo_56850	okmenu_56850	82802	
56851	WorldNpc06503	20	DialogID_56851			interactinfo_56851	okmenu_56851	82803	
56852	WorldNpc06503	20	DialogID_56852			interactinfo_56852	okmenu_56852	82803	
56853	WorldNpc06503	20	DialogID_56853			interactinfo_56853	okmenu_56853	82803	
56854	WorldNpc06515	20	DialogID_56854			interactinfo_56854	okmenu_56854	82804	
56855	WorldNpc06515	20	DialogID_56855			interactinfo_56855	okmenu_56855	82804	
56856	WorldNpc06515	20	DialogID_56856			interactinfo_56856	okmenu_56856	82804	
56857	WorldNpc06515	20	DialogID_56857			interactinfo_56857	okmenu_56857	82804	
56858	WorldNpc06469	20	DialogID_56858			interactinfo_56858	okmenu_56858	82805	
56859	WorldNpc06469	20	DialogID_56859			interactinfo_56859	okmenu_56859	82805	
56860	WorldNpc06469	20	DialogID_56860			interactinfo_56860	okmenu_56860	82805	
56863	WorldNpc06450	20	DialogID_56863			interactinfo_56863	okmenu_56863	82806	
56864	WorldNpc06450	20	DialogID_56864			interactinfo_56864	okmenu_56864	82806	
56865	Gather00021hy	20	DialogID_56865			interactinfo_56865	okmenu_56865	82808	
56869	WorldNpc06800	20	DialogID_56869			interactinfo_56869	okmenu_56869	82809	
56870	WorldNpc06800	20	DialogID_56870			interactinfo_56870	okmenu_56870	82809	
56871	WorldNpc06800	20	DialogID_56871			interactinfo_56871	okmenu_56871	82809	
56872	WorldNpc06800	20	DialogID_56872			interactinfo_56872	okmenu_56872	82809	
56873	WorldNpc06800	20	DialogID_56873			interactinfo_56873	okmenu_56873	82810	
56874	WorldNpc06800	20	DialogID_56874			interactinfo_56874	okmenu_56874	82810	
56875	WorldNpc06800	20	DialogID_56875			interactinfo_56875	okmenu_56875	82810	
56876	WorldNpc06800	20	DialogID_56876			interactinfo_56876	okmenu_56876	82810	
56877	WorldNpc06468	20	DialogID_56877			interactinfo_56877	okmenu_56877	82811	
56878	WorldNpc06629	20	DialogID_56878			interactinfo_56878	okmenu_56878	82812	
56879	WorldNpc06629	20	DialogID_56879			interactinfo_56879	okmenu_56879	82812	
56862	WorldNpc06450	20	DialogID_56862		taskitem_hy052-1	interactinfo_56862	okmenu_56862	82806	
56866	Gather00046hy	20	DialogID_56866			interactinfo_56866	okmenu_56866	82808	Gather00021hy
56867	Gather00047hy	20	DialogID_56867			interactinfo_56867	okmenu_56867	82808	Gather00046hy;Gather00021hy
56861	WorldNpc06483	20	DialogID_56861	useitem_030hy-1		interactinfo_56861	okmenu_56861	82805	
56868	WorldNpc06502	20	DialogID_56868			interactinfo_56868	okmenu_56868	82808	Gather00046hy;Gather00021hy;Gather00047hy
56880	WorldNpc06443	20	DialogID_56880			interactinfo_56880	okmenu_56880	82807	
56881									
