STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID
10023	WorldNpc02613	10	DialogID_10023_1			interactinfo_10023_1	okmenu_10023_1	40097
10024	Gather00024h	10		taskitem_38h-1		interactinfo_10024_2		40097
10025	WorldNpc02686	10	DialogID_10025_2		taskitem_38h-1	interactinfo_10025_3	okmenu_10025_2	40097
10026	EventNpc40098_1	10				interactinfo_10026_1		40098
10027	EventNpc40098_2	10				interactinfo_10027_2		40098
10028	EventNpc40100	10				interactinfo_10028_1		40100
10030	EventNpc40111	17				interactinfo_10030_1		40111
10031	WorldNpc09601	17	DialogID_10031_1			interactinfo_10031_1	okmenu_10031_1	40112
10038	WorldNpc01614	14	DialogID_10038_1			interactinfo_10038_1	okmenu_10038_1	40133
10039	WorldNpc01610	14	DialogID_10039_1			interactinfo_10039_1	okmenu_10039_1	40134
10040	EventNpc40135	10				interactinfo_10040_1		40135
10041	WorldNpc02687	10	DialogID_10041_2			interactinfo_10041_2	okmenu_10041_2	40135
10042	EventNpc40136	10				interactinfo_10042_1		40136
10200	WorldNpc09958	17	DialogID_10200			interactinfo_10200	okmenu_10200	40300
10201	WorldNpc09956	17	DialogID_10201			interactinfo_10201	okmenu_10201	40303
10202	WorldNpc09955	17	DialogID_10202		taskitem_68a-1	interactinfo_10202	okmenu_10202	40306
10203	WorldNpc09961	17	DialogID_10203			interactinfo_10203	okmenu_10203	40307
10204	WorldNpc09627	17	DialogID_10204	useitem_37a-1		interactinfo_10204	okmenu_10204	40313
10205	WorldNpc09794	17	DialogID_10205			interactinfo_10205	okmenu_10205	40315
10207	WorldNpc09794	17	DialogID_10207_1			interactinfo_10207_1	okmenu_10207_1	40320
10208	WorldNpc09794	17	DialogID_10208_2			interactinfo_10208_2	okmenu_10208_2	40320
10209	WorldNpc06639	20	DialogID_10209_1		taskitem_73a-5	interactinfo_10209_1	okmenu_10209_1	40338
10210	WorldNpc06640	20	DialogID_10210_2		taskitem_73a-5	interactinfo_10210_2	okmenu_10210_2	40338
10211	WorldNpc11001	13	DialogID_10211_1			interactinfo_10211_1	okmenu_10211_1	40345
10212	WorldNpc11002	13	DialogID_10212_2			interactinfo_10212_2	okmenu_10212_2	40345
10213	WorldNpc11004	13	DialogID_10213_1			interactinfo_10213_1	okmenu_10213_1	40346
10214	WorldNpc11003	13	DialogID_10214			interactinfo_10214	okmenu_10214	40348
10215	WorldNpc11009	13	DialogID_10215			interactinfo_10215	okmenu_10215	40354
10216	WorldNpc10048	16	DialogID_10216	taskitem_76a-1		interactinfo_10216	okmenu_10216	40356
10220	WorldNpc02921	10	DialogID_10220_1			interactinfo_10220_1	okmenu_10220_1	40242
10221	WorldNpc02704	10	DialogID_10221_1			interactinfo_10221_1	okmenu_10221_1	40246
10222	WorldNpc02704	10	DialogID_10222_1			interactinfo_10222_1	okmenu_10222_1	40253
10223	WorldNpc05807	21	DialogID_10223_1			interactinfo_10223_1	okmenu_10223_1	40255
10224	WorldNpc05808	21	DialogID_10224_1			interactinfo_10224_1	okmenu_10224_1	40258
10225	WorldNpc05807	21	DialogID_10225_1			interactinfo_10225_1	okmenu_10225_1	40265
10226	WorldNpc05807	21	DialogID_10226_1			interactinfo_10226_1	okmenu_10226_1	40266
10227	WorldNpc02613	10	DialogID_10227_1		taskitem_10m-1	interactinfo_10227_1	okmenu_10227_1	40269
10228	WorldNpc02704	10	DialogID_10228_2			interactinfo_10228_2	okmenu_10228_2	40269
10231	WorldNpc02602	10	DialogID_10231_1			interactinfo_10231_1	okmenu_10231_1	40278
10233	WorldNpc02705	10	DialogID_10233_1			interactinfo_10233_1	okmenu_10233_1	40280
10234	WorldNpc05807	21	DialogID_10234_2			interactinfo_10234_2	okmenu_10234_2	40258
10250	WorldNpc02656	10	DialogID_10250_1			interactinfo_10250_1	okmenu_10250_1	40386
10251	WorldNpc02656	10	DialogID_10251_2	taskitem_18m-1		interactinfo_10251_2	okmenu_10251_2	40386
10252	WorldNpc02629	10	DialogID_10252_1		taskitem_18m-1	interactinfo_10252_1	okmenu_10252_1	40387
10253	WorldNpc02629	10	DialogID_10253_2		taskitem_19m-1	interactinfo_10253_2	okmenu_10253_2	40387
10254	WorldNpc08944	13	DialogID_10254_1			interactinfo_10254_1	okmenu_10254_1	40402
10255	WorldNpc08831	13	DialogID_10255_1			interactinfo_10255_1	okmenu_10255_1	40403
10256	WorldNpc08832	13	DialogID_10256_1	taskitem_15m-1		interactinfo_10256_1	okmenu_10256_1	40409
10257	WorldNpc08945	13	DialogID_10257_2		taskitem_15m-1	interactinfo_10257_2	okmenu_10257_2	40409
10258	WorldNpc08945	13	DialogID_10258_1			interactinfo_10258_1	okmenu_10258_1	40411
10259	WorldNpc08946	13	DialogID_10259_1			interactinfo_10259_1	okmenu_10259_1	40412
10260	WorldNpc08947	13	DialogID_10260_1			interactinfo_10260_1	okmenu_10260_1	40413
10261	WorldNpc08832	13	DialogID_10261_2			interactinfo_10261_2	okmenu_10261_2	40413
10262	WorldNpc08950	13	DialogID_10262_1			interactinfo_10262_1	okmenu_10262_1	40427
10263	WorldNpc08942	13	DialogID_10263_2			interactinfo_10263_2	okmenu_10263_2	40427
10264	WorldNpc08832	13	DialogID_10264_3			interactinfo_10264_3	okmenu_10264_3	40427
10300	EventNpc40433	10				interactinfo_10300_1		40433
10301	WorldNpc02605	10	DialogID_10301_1			interactinfo_10301_1	okmenu_10301_1	40441
10302	WorldNpc01230	14	DialogID_10302_1			interactinfo_10302_1	okmenu_10302_1	40447
10303	EventNpc40448	14				interactinfo_10303_1		40448
10304	WorldNpc01244	14	DialogID_10304_1	taskitem_81b-1		interactinfo_10304_1	okmenu_10304_1	40452
10305	EventNpc40460	14				interactinfo_10305_1		40460
10306	WorldNpc01439	14	DialogID_10306_1		taskitem_80b-1	interactinfo_10306_1	okmenu_10306_1	40461
10307	WorldNpc01440	14	DialogID_10307_2		taskitem_79b-1	interactinfo_10307_2	okmenu_10307_2	40461
10308	WorldNpc01444	14	DialogID_10308_1			interactinfo_10308_1	okmenu_10308_1	40462
10309	EventNpc40463	14				interactinfo_10309_1		40463
10310	WorldNpc02715	10	DialogID_10310_1			interactinfo_10310_1	okmenu_10310_1	40469
10311	WorldNpc02610	10	DialogID_10311_1			interactinfo_10311_1	okmenu_10311_1	40471
10312	Gather00049b	10	DialogID_40471_2	useitem_55b-1		interactinfo_10312_2	okmenu40471_2	40471
10313	WorldNpc02610	10	DialogID_10313_1			interactinfo_10313_1	okmenu_10313_1	40472
10315	EventNpc40474	10				interactinfo_10315_1		40474
10316	WorldNpc02716	10	DialogID_10316_1			interactinfo_10316_1	okmenu_10316_1	40476
10317	WorldNpc01244	14	DialogID_10317_1			interactinfo_10317_1	okmenu_10317_1	40451
10319	WorldNpc02602	10	DialogID_10319_1			interactinfo_10319_1	okmenu_10319_1	40532
10320	WorldNpc02719	10	DialogID_10320_2			interactinfo_10320_2	okmenu_10320_2	40532
10322	EventNpc40542	19				interactinfo_10322_1		40542
10323	WorldNpc02043	19	DialogID_10323_2			interactinfo_10323_2	okmenu_10323_2	40542
10324	WorldNpc02043	19	DialogID_10324_2			interactinfo_10324_2	okmenu_10324_2	40543
10325	EventNpc40547	19				interactinfo_10325_1		40547
10326	WorldNpc02043	19	DialogID_10326_2			interactinfo_10326_2	okmenu_10326_2	40547
10327	EventNpc40551	19				interactinfo_10327_1		40551
10329	WorldNpc02052	19	DialogID_10329_2			interactinfo_10329_2	okmenu_10329_2	40554
10330	WorldNpc02054	19	DialogID_10330_2			interactinfo_10330_2	okmenu_10330_2	40557
10331	WorldNpc02054	19	DialogID_10331_1			interactinfo_10331_1	okmenu_10331_1	40560
10332	WorldNpc02055	19	DialogID_10332_2			interactinfo_10332_2	okmenu_10332_2	40560
10333	WorldNpc02046	19	DialogID_10333_1			interactinfo_10333_1	okmenu_10333_1	40566
10334	WorldNpc02047	19	DialogID_10334_2			interactinfo_10334_2	okmenu_10334_2	40566
10335	WorldNpc02021	19	DialogID_10335_1			interactinfo_10335_1	okmenu_10335_1	40573
10336	WorldNpc02602	10	DialogID_10336_1			interactinfo_10336_1	okmenu_10336_1	40535
10337	WorldNpc02634	10	DialogID_10337_1			interactinfo_10337_1	okmenu_10337_1	40536
10340	EventNpc40482	5				interactinfo_10340		40482
10341	WorldNpc04229	5	DialogID_10341			interactinfo_10341	okmenu_10341	40485
10342	WorldNpc04231	5	DialogID_10342			interactinfo_10342	okmenu_10342	40488
10343	EventNpc40493	5				interactinfo_10343_1		40493
10344	Gather00076b	5				interactinfo_10344_2		40493
