STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING	STRING
ID	NpcId	SceneID	DialogID	GetItems	LostItems	TrackInfo	OkMenu	TaskID	HideNpcID
33660	WorldNpc00733	3	DialogID_33660			interactinfo_33660	okmenu_33660	80650	
33661	WorldNpc00733	3	DialogID_33661			interactinfo_33661	okmenu_33661	80651	
33662	WorldNpc00734	3	DialogID_33662			interactinfo_33662	okmenu_33662	80652	
33663	WorldNpc00736	3	DialogID_33663			interactinfo_33663	okmenu_33663	80653	
33664	WorldNpc00739	3	DialogID_33664			interactinfo_33664	okmenu_33664	80656	
33666	WorldNpc00740	3	DialogID_33666			interactinfo_33666	okmenu_33666	80658	
33668	WorldNpc00739	3	DialogID_33668			interactinfo_33668	okmenu_33668	80660	
33669	WorldNpc00739	3	DialogID_33669			interactinfo_33669	okmenu_33669	80660	
33674	WorldNpc00751	3	DialogID_33674			interactinfo_33674	okmenu_33674	80664	
33673	WorldNpc00743	3	DialogID_33673		taskitem_86m-1	interactinfo_33673	okmenu_33673	80663	
33672	WorldNpc00742	3	DialogID_33672	taskitem_86m-1	taskitem_89m-1	interactinfo_33672	okmenu_33672	80663	
33671	WorldNpc00741	3	DialogID_33671		taskitem_84m-1	interactinfo_33671	okmenu_33671	80662	
33670	WorldNpc00739	3	DialogID_33670	taskitem_84m-1		interactinfo_33670	okmenu_33670	80662	
33675	WorldNpc00739	3	DialogID_33675	useitem_39m-1		interactinfo_33675	okmenu_33675	80667	
33665	WorldNpc00742	3	DialogID_33665			interactinfo_33665	okmenu_33665	80656	
33667	WorldNpc00737	3	DialogID_33667			interactinfo_33667	okmenu_33667	80659	
33677	WorldNpc00736	3	DialogID_33677			interactinfo_33677	okmenu_33677	80653	
33676	WorldNpc00751	3	DialogID_33676			interactinfo_33676	okmenu_33676	80670	
33678	eytestcyh015	3	DialogID_33678			interactinfo_33678	okmenu_33678	80675	
